Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"JinkoSolar","JKS","627.39","11.98","712938","-11.32","-25.96","-35.45","0","-58.27","-25.9","-4.61","30.58","11.98","220","Oils-Energy","Solar","-5.85","4"
"Joby Aviation, Inc.","JOBY","6666.7","6.74","26527044","-5.73","-18.1","-27.99",".7","-54.02","39183.09","-716.81","19.57","6.65","83","Aerospace","Aerospace - Defense","-755.11","3"
"John Wiley & Sons","WLY","2446.12","48.19","485834","-10.83","-10.18","7.93","72.04","46.13","-.06","13.17","55.72","28.79","240","Consumer Staples","Publishing - Books","11.9","3"
"Johnson & Johnson","JNJ","663276.25","275.23","6395084","3.56","7.1","15.48","96.93","18.87","6.05","27.07","278.43","174.16","95","Medical","Large Cap Pharmaceuticals","21.48","3"
"Johnson Controls International","JCI","87796.11","144.94","2802768","1.92","-6.22",".65","80.13","4.94","2.81","11.77","154.76","105.34","95","Construction","Building Products - Wood","14.32","2"
"Joint Stock Company Kaspi.kz Sponsored ADR","KSPI","20433.6","107.53","639691","2.4","17.13","30.61","96.94","21.92","59.58","24","108.75","68.84","160","Business Services","Financial Transaction Services","24","3"
"Jones Lang LaSalle","JLL","16671.46","362.36","307685","-4.33","-.37","21.65","72.98","-4.86","11.45","3.82","392.79","280.16","173","Finance","Real Estate - Operations","3.64","2"
"Jumia Technologies","JMIA","902.89","7.29","2116258","3.11","28.12","1.67","17.96","-49.7","12.8","-27.54","14.6","5.69","95","Retail-Wholesale","Internet - Commerce","-27.54",""
"KB Home","KBH","3203.45","52.25","801231","-4.51","-8.25","-3.79","31.44","-18.07","-10.01","5.38","67.97","45.04","175","Construction","Building Products - Home Builders","4.94","3"
"KBR","KBR","4641.82","36.82","1104999","-3.59","-2","4.13","33.5","-18.04",".57","6.55","50.24","30.06","156","Construction","Engineering - R and D Services","5.49","3"
"KE Hodlings","BEKE","20050.06","17.92","4238536","1.07","5.91","9.27","60",".41","5.63","7.51","20.36","14.26","187","Computer and Technology","Internet - Services","5.38","1"
"KINETIK HLDGS","KNTK","8838.29","54.43","1020471",".09","8.49","15.32","97.14","33.16","18.98","26.83","55.1","31.68","156","Oils-Energy","Oil and Gas - Field Services","26.19","3"
"KKR & Co.","KKR","96702.33","107.73","4633979","-1.45","4.24","13.04","36.43","-23.93","-11.04","82.52","149.34","83.88","95","Finance","Financial - Investment Management","14.41","3"
"KKR Real Estate Finance Trust","KREF","448.12","7.65","644785",".53","2.82","7.59","44.36","-18.74","-22.85","-11.33","9.87","5.88","232","Finance","REIT and Equity Trust","-47.33","2"
"KLA","KLAC","242495.13","185.6","8844052","1","-3.94","-23.04","46.57","25.75","11.71","36.52","301.71","84.39","49","Computer and Technology","Electronics - Miscellaneous Products","35.57","2"
"KT","KT","9542.6","19.79","1359470",".97","6.8","5.55","34.75","-7.64","2.63","5.51","24.54","17.26","198","Computer and Technology","Wireless Non-US ","5.51","3"
"Kanzhun","BZ","6940.19","16.92","7248808","-6","5.16","23.23","34.83","-26.99","17.32","44.18","24.91","12.65","72","Computer and Technology","Internet - Software","53.16","3"
"Karman Holdings Inc.","KRMN","5298.71","39.98","2496713","-15.69","-27.49","-19.36","0","-51.07","36.57","10.4","115.29","39.98","33","Aerospace","Aerospace - Defense Equipment","6.31","3"
"Kayne Anderson BDC, Inc.","KBDC","888.21","13.45","416708","-.3","-3.1","-6.92","12.06","-16.95","10.66","49.34","15.71","13.14","91","Finance","Financial - SBIC & Commercial Industry","31.54","4"
"Kearny Financial","KRNY","657.73","10.13","734476","1.2","5.63","16.97","100","19.95","1.05","20.93","10.13","6.26","95","Finance","Financial - Savings and Loan","10.45","3"
"Kelly Services","KELYA","585.58","16.86","332887","-1.35","7.94","40.03","95.43","67.77","-1.87",".67","17.28","8.08","166","Business Services","Staffing Firms","-6.73","3"
"Kemper","KMPR","1652.2","28.04","904761","1.41","-6","13.16","16.33","-37.47","3.26","1.6","54.37","22.9","87","Finance","Insurance - Multi line","-10.84","3"
"Kennametal","KMT","2364.31","31.02","1573666","2.68","-8.36","-10.35","46.32","-8.47","19.82","15","43.27","20.45","173","Industrial Products","Manufacturing - Tools & Related Products","14.53","3"
"Kenvue Inc.","KVUE","35995.3","18.74","19384616","-2.4","-2.29","3.71","69.42","-2.94","-2.14","14.66","20.78","14.11","178","Consumer Staples","Consumer Products - Staples","10.76","3"
"Keurig Dr Pepper","KDP","44349.32","32.59","10372197","2.23","7.31","4.35","88.9","3.72","8.16","14.68","33.5","25.3","87","Consumer Staples","Beverages - Soft drinks","7.1","3"
"KeyCorp","KEY","23668.92","22.18","9076882",".73","-2.12","-.67","74.9","-5.31","21.57","25.35","23.99","16.78","76","Finance","Banks - Major Regional","17.83","3"
"Keysight Technologies","KEYS","55705.86","327.21","1428759",".43","-2.89","-3.77","78.43","40.29","7.95","26.36","373.34","159.49","30","Computer and Technology","Electronics - Measuring Instruments","19.08","1"
"Kilroy Realty","KRC","4319.72","37.14","1057711","1.23","-.38","-4.03","56.34","-12.61","-2.02","15.47","44.44","27.72","80","Finance","REIT and Equity Trust - Other","15.47","3"
"Kimbell Royalty","KRP","1706.8","14.88","1084642","-2.3","2.55","-3.06","82.82","12.1","7.93","27.17","15.61","11.36","95","Oils-Energy","Oil and Gas - Royalty Trust - United States","27.17","3"
"KimberlyClark","KMB","34907.49","104.96","2890740","-4.56","-3.41","3.37","31.41","-5.46","-18","14.94","130.97","93.05","178","Consumer Staples","Consumer Products - Staples","11.79","3"
"Kimco Realty","KIM","15830.62","23.6","4084928","-.88","-3.4","-8.35","57.88","4.27","5.06","27.76","26.38","19.78","187","Finance","REIT and Equity Trust - Retail","27.76","3"
"Kinder Morgan","KMI","69921.58","31.4","10444424","-.44",".38",".13","65.64","1.57","12.17","18.92","34.31","25.84","168","Oils-Energy","Oil and Gas - Production and Pipelines","19.31","3"
"Kingsoft Cloud","KC","3305.18","10.94","1420988","3.31","-9.96",".55","24.51","-10.45","28.16","-3.27","18.21","8.58","72","Computer and Technology","Internet - Software","-5.49","2"
"Kiniksa Pharmaceuticals International, plc","KNSA","6078.85","77.91","433389","-2.37","1.83","51.05","93.55","72.36","60.09","9.59","80.92","34.28","163","Medical","Medical - Biomedical and Genetics","9.59","3"
"Kinross Gold","KGC","36566.81","30.87","8898881","-5.04","20.49","24.18","56.65","-.88","36.95","35.9","38.07","21.46","234","Basic Materials","Mining - Gold","37.52","4"
"Kirby","KEX","7432.66","140.77","397722",".65","5.9",".32","83.73","14.89","3.01","10.18","152.59","79.95","38","Transportation","Transportation - Shipping","10.18","2"
"Kite Realty Group Trust","KRG","5201.01","25.96","2028317","-.19","-2.81","-10.61","54.47","-3.83",".3","41.8","29.83","21.33","187","Finance","REIT and Equity Trust - Retail","41.8","3"
"Klarna Group plc","KLAR","5439.89","14.41","8525538","2.86","-28.87","-12.13","6.38","-55.99","24.83","-3.54","45.82","12.27","160","Business Services","Financial Transaction Services","-3.54","3"
"Klaviyo, Inc.","KVYO","5298.77","18.61","6239533","-5.1","11.24","30.23","24.93","-46.23","31.63","17.14","35.92","12.86","72","Computer and Technology","Internet - Software",".49","3"
"Knife River Corporation","KNF","3509.66","61.83","811907","-7.12","-8.41","-18.56","5.58","-21.97","8.52","4.23","93.97","59.93","153","Construction","Building Products - Miscellaneous","4.23","5"
"KnightSwift Transportation","KNX","11716.8","71.99","2803635","4.48","3.91","-12.69","75.96","17.58",".8","2.75","82.45","38.94","34","Transportation","Transportation - Truck",".56","3"
"Knowles","KN","3031.2","35.49","755879","1.52","-9.9","-10.04","66.97","43.31","7.17","17.75","42.8","20.67","39","Computer and Technology","Communication - Components","10.63","2"
"Kodak","KODK","909.56","9.29","910158","-1.9","-1.69","-4.03","40.41","-4.44","2.49","-8.28","14.51","5.75","49","Computer and Technology","Electronics - Miscellaneous Products","-8.28",""
"Kodiak Gas Services, Inc.","KGS","6328.1","62.59","1692166","4.04","10.08","-6.75","68.42","45.76","12.83","12.42","76.27","32.95","95","Oils-Energy","Oil and Gas - Mechanical and and Equipment","5.77","3"
"Kohl's","KSS","2204.5","19.44","4628676","7.11","5.37","12.24","59.43","-16.28","-4.28","1.77","24.71","11.72","9","Retail-Wholesale","Retail - Regional Department Stores","1.75","1"
"Koninklijke Philips","PHG","25446.89","25.89","729991","-3.83","-1.67","-.84","11.03","-15.01","3.44","8.99","32.91","25.02","92","Medical","Medical - Products","6.3","3"
"Kontoor Brands","KTB","4021.99","73.59","770590","-3.78","-6.61","-8.48","52.49","6.55","20.9","10.67","88.17","57.48","80","Consumer Discretionary","Textile - Apparel","8.21","2"
"Korea Electric Power","KEP","15330.1","11.94","1012469",".08","-4.17","-2.37","6.29","-35.74",".15","8.95","23.26","11.18","156","Utilities","Utility - Electric Power","8.95","5"
"KornFerry International","KFY","4383.23","85.35","330971",".83","3.24","16.5","96.52","14.55","6.43","9.66","86.28","59.54","166","Business Services","Staffing Firms","9.44","3"
"Kraft Heinz Company","KHC","29467.73","24.85","14908835","-1.11","-.44","2.6","56.79","-7.38","-3.5","11.51","27.62","21.21","208","Consumer Staples","Food - Miscellaneous","-13.64","3"
"Kratos Defense & Security Solutions","KTOS","8976.82","47.82","3316673","-10.93","-16.7","-18.65","4.54","-44.01","18.53","8.07","130.72","43.88","33","Aerospace","Aerospace - Defense Equipment","2.03","3"
"Kronos Worldwide","KRO","970.28","8.43","387679","-3.77","2.43","23.61","89.52","68.91","-1.47","-4.82","8.91","4.33","80","Basic Materials","Chemical - Diversified ","-5.63","2"
"Kulicke and Soffa Industries","KLIC","4270.83","81.615","751598","-3.61","-9.98","-27.01","47.02","52.86","-7.38","15.19","133.81","35.29","24","Computer and Technology","Electronics - Manufacturing Machinery","12.18","1"
"Kura Oncology","KURA","1178.73","13.25","2353574",".53","42.78","49.55","94.51","11.83","25.24","-384.3","13.59","7.4","163","Medical","Medical - Biomedical and Genetics","-384.3","3"
"Kyivstar Group Ltd.","KYIV","3257.49","14.11","333995","3.98","5.53","2.69","69.88","-2.86","25.9","25.39","16.17","9.33","198","Utilities","Wireline Non-US","12.73","3"
"Kymera Therapeutics","KYMR","9761.1","117.39","710163","-2.36","10.32","41.5","88.55","33.17","-16.7","-281.66","127.31","40.69","163","Medical","Medical - Biomedical and Genetics","-285.33","3"
"Kyndryl Holdings, Inc.","KD","2864.31","13.15","3619349","-.75","-6","16.58","11.35","-55.62",".23","1.5","33.14","10.59","163","Business Services","Technology Services",".58","3"
"L3Harris Technologies","LHX","47754.84","256.45","1579431","-2.11","-11.43","-17.85","0","-21.1","2.53","9.41","378.48","256.45","83","Aerospace","Aerospace - Defense","8.17","3"
"LATAM Airlines Group","LTM","15064.56","52.47","806789","2.48","-8.67","1.94","40.51","-15.38","12.95","9.95","68.46","41.58","203","Transportation","Transportation - Airline","9.69","4"
"LIBERTY ENERGY","LBRT","3360.1","20.59","3362650","6.91","2.74","-26.54","44.21","-2.46","-7.16",".55","33.93","10.02","156","Oils-Energy","Oil and Gas - Field Services","2.92","3"
"LKQ","LKQ","6461.67","25.54","3131428",".71","4.37","-1.69","25.02","-26.13","-4.9","5.17","34.8","22.45","211","Auto-Tires-Trucks","Automotive - Replacement Parts","3.37","5"
"LPL Financial","LPLA","28294.36","359.33","596251","-.52",".08","25.89","73.37","-10.83","37.18","9.05","393.25","265.86","31","Finance","Financial - Investment Bank","5.13","2"
"LSI Industries","LYTS","742.68","20.23","466687",".3","-18.62","-21.53","31.2","-3.01","20.23","3.28","26.8","17.25","95","Construction","Building Products - Lighting","3.28","3"
"LTC Properties","LTC","2221.47","41.21","488027","1.28","4.46","11.92","81.88","7.68","25.26","126.42","42.81","33.98","80","Finance","REIT and Equity Trust - Other","38.84","3"
"LXP Industrial Trust","LXP","3583.41","60.78","601460","-.46",".38","15.57","97.84","8.21","-2.3","18.66","61.15","44.05","95","Finance","REIT and Equity Trust - Residential","18.66","3"
"LaZBoy","LZB","1312.14","32.76","800680",".09","-19.39","-15.98","26.72","-24.28",".83","5.86","42.14","29.34","187","Consumer Discretionary","Furniture","3.86","5"
"Labcorp Holdings Inc.","LH","26510.78","326.89","581803","-2.87","3.27","23.23","86.57","16.75","7.25","10.11","339.34","246.64","87","Medical","Medical Services","6.99","3"
"Ladder Capital Corp","LADR","1247.08","9.83","958048","0","3.04","-2.67","15.02","-21.05","-23","50.44","11.81","9.48","232","Finance","REIT and Equity Trust","12.62","4"
"Lam Research","LRCX","384968.91","307.65","7388362","-3.43",".61","-15.14","62.63","51.06","26.02","31.57","433.33","97.03","47","Computer and Technology","Electronics - Semiconductors","31.27","2"
"Lamar Advertising","LAMR","15309.68","150.76","533977",".11","-5.77","-1.05","71.86","5.78","2.68","23.9","164.33","116.11","80","Finance","REIT and Equity Trust - Other","23.9","2"
"Lamb Weston","LW","6856.28","49.87","1229569","-9","-4.19","10.58","40.55","6.39","2.5","6.35","66.57","38.48","208","Consumer Staples","Food - Miscellaneous","4.39","3"
"LandBridge Company LLC","LB","6670.17","86.53","348418","-3.02","7.62","28.33","93.01","55.27","81.07","16.49","89.71","44.2","196","Oils-Energy","Oil and Gas - Integrated - United States","16.49","3"
"Landstar System","LSTR","6038.07","177.92","385904","-2.13",".49","-20.99","54.68","7.19","-1.57","3.47","225.37","120.68","34","Transportation","Transportation - Truck","2.64","3"
"Lantheus","LNTH","6590.51","100.97","1455549",".5","-.1","-3.21","83.61","34.07",".5","25.52","110.94","50.11","92","Medical","Medical - Products","17.69",""
"Lantronix","LTRX","243.8","5.22","1120498","-13.43","-10.46","-24.13","19.25","-21.3","-1.65","5.3","8.45","4.45","95","Computer and Technology","Computer - Networking","-3.46","4"
"Las Vegas Sands","LVS","28738.49","44.37","4441047",".29","-3.77","-12.33","2.18","-39.58","15.22","15.39","69.49","43.81","194","Consumer Discretionary","Gaming","12.59","5"
"Latham Group","SWIM","835.29","7.1","827955","1.72","-1.66","24.78","67.24","-3.85","7.35","2.14","8.24","4.76","153","Construction","Building Products - Miscellaneous",".92","3"
"Lattice Semiconductor","LSCC","15879.23","115.9","1400684","-3.79","-9.95","-18.87","57.91","36.45","2.72","32.75","155.27","61.73","47","Computer and Technology","Electronics - Semiconductors","5.58","3"
"Laureate Education","LAUR","5063.65","36.76","918868","-5.84","-1.47","-3.14","71.34","-5.66","8.64","14.46","40.46","27.55","180","Consumer Discretionary","Schools","17.57","3"
"Lazard, Inc.","LAZ","4974.66","45","1278961","4.12","3.88","4.85","32.52","-19.34","1.54","6.83","57.22","39.11","153","Finance","Financial - Miscellaneous Services","6.95","5"
"LeMaitre Vascular","LMAT","1844.84","80.67","341637","1.26","-.19","-12.64","4.42","-12.31","13.53","23.81","117.39","78.97","92","Medical","Medical - Products","25.02","4"
"Lear","LEA","6643.09","134.68","550597","8.99","13.1","-7.12","73.03","1.04","-.2","3.15","148.68","96.78","183","Auto-Tires-Trucks","Automotive - Original Equipment","2.35","3"
"LegalZoom.com","LZ","1049.85","6.13","2871646","1.32","8.21","3.72","12.35","-43.05","10.88","14.08","11.1","5.43","197","Industrial Products","Industrial Services","2.13","3"
"Legence Corp.","LGN","5724.73","52.97","1001825","-8.01","-16.67","-37.77","32.05","8.04","21.53","1.02","102.27","29.72","156","Construction","Engineering - R and D Services","-1.2","1"
"Legend Biotech","LEGN","4169.91","21.52","2076099","4.98","11.62","-40.68","24.81","-11.6","64.04","-7.21","36.28","16.65","163","Medical","Medical - Biomedical and Genetics","-7.21","3"
"Leidos","LDOS","16696.71","133.05","1291681","-4.87","-1.63","8.99","33.2","-35.17","3.07","8.87","199.55","100","152","Computer and Technology","Computers - IT Services","7.8","3"
"Lemonade","LMND","4133.77","53.41","906249","-.96","2.99","-6.59","12.26","-31.63","40.15","-14.2","96.57","47.38","87","Finance","Insurance - Multi line","-14.2","3"
"LendingTree","TREE","398.03","28.35","446493",".25","-10.99","-23.07","1.99","-53.38","24.12","4.71","76.51","27.37","236","Finance","Financial - Mortgage & Related Services","14.33","3"
"Lennar","LEN","20134.01","83.58","2308457","-1.8","-1.46","-11.97","2.87","-27.42","-3.54","4.79","142.4","81.84","175","Construction","Building Products - Home Builders","4.93","5"
"Lennox International","LII","13497.11","390.53","473765","-.16","-10.37","-24.47","8.01","-29.75","-2.73","14.86","580.46","374","40","Construction","Building Products - Air Conditioner and Heating","14.61","4"
"Lenovo Group","LNVGY","52006.28","83.85","355547","7.05","27.86","41.23","94.04","198.74","20.26","3","87.75","22.31","45","Computer and Technology","Computer - Micro Computers",".88","3"
"Leonardo DRS, Inc.","DRS","9768.25","36.6","801004","-5.96","-19.21","-26.34","23.63","-4.05","12.8","9.39","49.69","32.55","33","Aerospace","Aerospace - Defense Equipment","8.52","2"
"Levi Strauss & Co.","LEVI","8104.96","21.06","2081303",".05","-13.33","-13.12","41.34","-11.82","-1.15","8.7","25.53","17.91","71","Retail-Wholesale","Retail - Apparel and Shoes","9.66","3"
"Li Auto","LI","13253.24","12.37","2730123","1.56","-2.52","-10.23","4.21","-37.06","-18.85","-4.44","26.69","11.74","201","Auto-Tires-Trucks","Automotive - Foreign","-4.44","5"
"Liberty Global","LILAK","1655.35","8.45","1375264","2.18","-1.29","6.69","88.3","2.8","-.33","-2.2","8.94","4.79","219","Computer and Technology","Wireless National","-2.2",""
"Liberty Global Ltd","LBTYA","3622.35","10.62","2045191",".76","-1.48","-11.72","27.84","-15.45","12.36","-62.12","13.03","9.69","183","Utilities","Diversified Communication Services","-62.12","4"
"Liberty Global Ltd","LBTYK","3557.55","10.43","1196442","1.46","-.57","-10.16","27.27","-16.77","12.36","-62.12","12.67","9.59","87","Consumer Discretionary","Broadcast Radio and Television","-62.12",""
"Liberty Latin America","LILA","1669.07","8.52","429173","2.28","-2.07","7.85","91.4","4.85","-.33","-2.2","8.87","4.8","219","Computer and Technology","Wireless National","-2.2","4"
"Life Time Group Holdings","LTH","9660.26","43.23","2868092","-2.53","-.57","23.97","88.17","43.24","14.28","11.86","45.73","24.59","203","Consumer Discretionary","Leisure and Recreation Services","13.07","1"
"Life360, Inc.","LIF","3598.97","44.17","1049770","-.2","-26","-2.45","8.34","-39.55","31.76","13.4","110.89","38.1","59","Industrial Products","Security and Safety Services","25.73","3"
"LifeStance Health Group","LFST","4937.13","12.73","4233772","3.5","19.42","47.85","98.02","61.02","13.85","3.19","12.89","4.81","47","Medical","Medical - Outpatient and Home Healthcare","3.19","2"
"LightPath Technologies","LPTH","607.17","9.67","3412733","-29.88","-19.48","-38.17","35.95","-21.14","17.26","-12.64","18.15","4.91","40","Computer and Technology","Electronics - Miscellaneous Components","-37.38","3"
"Lightspeed POS","LSPD","1448.13","10.51","613767","-2.59","2.74","8.13","42.21","-22.69","13.95","5.73","13.44","8.37","72","Computer and Technology","Internet - Software","-7.81","3"
"Limbach","LMB","594.58","49.86","456397","19.48","4.03","-38.72","11.85","-43.76","24.68","6.59","114.11","41.22","153","Construction","Building Products - Miscellaneous","4.42","5"
"Lincoln Educational Services","LINC","813.33","25.64","1309622","1.06","-34.81","-46.15","20.7","-6.78","17.76","4.99","55.68","17.8","180","Consumer Discretionary","Schools","3.99","3"
"Lincoln Electric","LECO","15067.64","276.44","466547","-4.59","-.89","7.25","71.32",".96","5.6","13.02","298.88","220.64","173","Industrial Products","Manufacturing - Tools & Related Products","12.35","3"
"Lincoln National","LNC","8705.1","45.47","1815401","4.5","-2.57","24.23","89.38","-9.4","-1.25","8.69","47","32.59","160","Finance","Insurance - Life Insurance","12.21","2"
"Lindblad Expeditions","LIND","1697.59","25.87","800421","-13.94","-24.07","11.85","62.61","59.43","19.59",".16","34.48","11.45","203","Consumer Discretionary","Leisure and Recreation Services","-2.08","3"
"Linde PLC","LIN","220150.23","477.57","1869355","-1.6","-2.56","-7.35","56.08","-.08","2.97","22.75","546.64","389.38","84","Basic Materials","Chemical - Specialty","20.43","3"
"Lineage, Inc.","LINE","8691.69","38.17","782546","-3.49","-6.08","-14.36","47.89","-3.24",".28","-3.15","45.1","31.8","80","Finance","REIT and Equity Trust - Other","-3.15","3"
"Lionsgate Studios Corp.","LION","3322.97","11.17","2458628","-3.21","-13.61","-19.76","50.14","7.42","-17.64","2.69","16.4","5.91","95","Consumer Discretionary","Media Conglomerates","-4.1","3"
"Liquidia Corporation","LQDA","6145.69","68.66","1577872","-1.83","-23.22","-4.14","67.69","75.81","1031.18","30.74","91.03","21.8","163","Medical","Medical - Biomedical and Genetics","30.74","3"
"LivaNova","LIVN","4513.3","81.92","618357","2.36","8.1","2.48","90.48","16.6","10.75","15.95","85.32","49.57","151","Medical","Medical - Instruments","12.82","3"
"Live Nation Entertainment","LYV","40882.5","173.5","1664610","-3.95","-4.55",".68","76.2","10.05","8.83","1.69","188.46","125.61","34","Consumer Discretionary","Film and Television Production and Distribution",".34","3"
"LiveRamp","RAMP","2295.01","37.75","1003027","0","-.19",".35","98.33","13.6","9.03","19.02","38.01","22.42","163","Business Services","Technology Services","18.71","3"
"Lloyds Banking Group","LYG","88382.66","6.08","11085438","2.7","-1.78","12.18","90.05","1.69","-41.55","24.97","6.28","4.27","66","Finance","Banks - Foreign","24.97","2"
"Loar Holdings Inc.","LOAR","6356.73","67.85","629007","-7.17","-6.47","-1.54","50.09","-9.38","23.2","21.65","81.9","53.75","33","Aerospace","Aerospace - Defense Equipment","11.6","2"
"Lockheed Martin","LMT","121229.91","525.28","989490","-7.18","-9.88","-4.26","36.25","-2.64","5.64","8.65","676.7","439.19","83","Aerospace","Aerospace - Defense","8.16","3"
"Loews","L","22343.98","109.3","673115","-.47","-5.76","1.8","57.04","-7.68","5.39","9.02","119.4","95.89","87","Finance","Insurance - Multi line","9.02",""
"Logitech International","LOGI","14959.41","102.05","744753","4.11","-.89","-7.13","39.68","-10.33","6.28","19.05","126.69","85.84","234","Computer and Technology","Computer - Peripheral Equipment","16.28","3"
"Loma Negra Compania Industrial Argentina","LOMA","1198.48","10.27","460623","6.2","-4.82","-18.43","52.42","-30.82","-9.74","5.05","13.12","7.13","175","Construction","Building Products - Home Builders","5.05","3"
"LouisianaPacific","LPX","4766.65","68.17","1049134","-3.61","-10.2","-8.81","3.56","-25.9","-7.92","3.32","99.28","67.02","95","Construction","Building Products - Wood","2.19","5"
"Lowe's Companies","LOW","114707.49","204.45","3067067","-1.11","-6.39","-7.51","5.27","-26.03","3.12","7.74","287.39","199.84","187","Retail-Wholesale","Retail - Home Furnishings","7.34","4"
"Lsb Industries","LXU","813.58","11.3","730975","8.24","16.62","-3.42","38.82","16.73","17.77","5.58","16.88","7.76","80","Basic Materials","Chemical - Diversified ","5.58","3"
"Luckin Coffee","LKNCY","9983.13","34.81","896130","-1.25","-.09","13.2","46.48","-10.43","48.92","8.16","43.03","27.67","87","Consumer Staples","Beverages - Soft drinks","6.78","1"
"Lumen Technologies","LUMN","6982.88","6.77","12763614","10.26","14.75","-20.26","28.83","-21.42","-5.39","-4.29","11.83","4.72","183","Utilities","Diversified Communication Services","-8.65","3"
"Lumentum","LITE","79048.57","881.255","4738429","-7.83","5.15","-.94","81.33","103.12","83.22","25.96","1053.09","132.55","39","Computer and Technology","Communication - Components","-230.15","1"
"Lyft","LYFT","6329.19","16.72","10743034","-3.63","2.58","21.95","34.14","-21.18","9.16","3.16","24.57","12.65","187","Computer and Technology","Internet - Services","42.32","3"
"LyondellBasell Industries","LYB","20519.37","63.52","3638681",".73","3.39",".08","52.97","32.15","-25.18","5.79","82.38","42.28","80","Basic Materials","Chemical - Diversified ","-1.13","3"
"M&T Bank","MTB","34636.73","239.84","896711",".49","-4.12","5.28","81.12","5.27","-1.67","30.71","254.09","178.63","76","Finance","Banks - Major Regional","22.72","3"
"MACOM Technology Solutions","MTSI","20539.98","268.95","1202882","-2.96","-10.84","-28.23","51.05","34.1","32.58","29.53","409.68","122.18","24","Computer and Technology","Semiconductor - Analog and Mixed","20.7","1"
"MARRIOTT VAC WW","VAC","3667.2","106.62","530804","-4.33","-14.53","14.81","77.13","51.94","1.31","5.06","124.75","45.49","203","Consumer Discretionary","Leisure and Recreation Services","-6.47","2"
"MDU Resources Group","MDU","4006.1","19.57","1414064","-3.02","-5.73","-6.41","53.53","-10.69","6.66","10.65","22.8","15.85","175","Utilities","Utility - Gas Distribution","10.75","2"
"METALLUS INC","MTUS","826.08","19.93","326174",".15","-7","-3.72","71.89","-1.35","6.85","1.89","22.03","14.56","24","Basic Materials","Steel - Speciality",".66","4"
"MFA Financial","MFA","904.74","8.95","1328484","1.02","-1.11","-3.66","15.7","-15.82","2.91","64.69","10.4","8.68","232","Finance","REIT and Equity Trust","19.38",""
"MGIC Investment","MTG","6360.93","31.01","1488432","-.23","2.48","21.75","93.04","-4.84",".49","59.15","31.47","24.86","87","Finance","Insurance - Multi line","59.2","1"
"MGM Resorts International","MGM","10370.66","41.22","1899125","-4.07","-7.79","-12.71","52.58","-.41","1.72","4.38","50.69","30.72","194","Consumer Discretionary","Gaming","2.4","3"
"MINISO Group Holding Limited","MNSO","2961.11","9.56","1014081","-11.56","-23.89","-27.63","1.57","-54.43","31.71","11.39","25.88","9.3","71","Retail-Wholesale","Retail - Apparel and Shoes","5.32","3"
"MKS Inc.","MKSI","17601.64","260.31","1217163","-3.94","-10.64","-24.62","46.46","38.03","9.62","15.8","444.8","100.24","49","Computer and Technology","Electronics - Miscellaneous Products","10.15","2"
"MNTN Inc.","MNTN","801.51","12.95","1057564","2.78","17.83","51.82","39.44","-.4","28.6","18.43","20.89","7.78","163","Business Services","Technology Services","18","3"
"MP Materials","MP","9711.9","54.53","6271724","-7.62","14.82","-4.63","27.13","-5.94","10.1","1.64","98.65","38.1","198","Basic Materials","Mining - Miscellaneous","-19.85","5"
"MPLX LP","MPLX","60496.9","59.67","1195555",".27","-1.24","5.63","93.39","-1.76","8.92","35.75","60.51","47.8","168","Oils-Energy","Oil and Gas - Production and Pipelines","35.75","3"
"MSC","MSM","6780.26","121.41","594739","-.49","-2.02","5.05","87.29","23.85","-1.35","6.19","127.28","81.08","197","Industrial Products","Industrial Services","5.91","3"
"MSCI","MSCI","41657.82","573.01","549913",".68","1.02","-3.58","46.34","-11.5","9.75","41.53","643.83","511.84","95","Finance","Financial - Investment Management","40.74","3"
"Mach Natural Resources LP","MNR","2098.54","12.57","374193",".16","-5.63","-4.05","43.07",".68","21.22","22.7","14.91","10.8","172","Oils-Energy","Oil and Gas - Exploration and Production - United States","7.44","3"
"Macro Bank","BMA","5020.62","78.57","354911","2.21","-8.85","-19.75","60.06","-22.41","5.01","10.32","104.7","39.27","66","Finance","Banks - Foreign","5.95","1"
"Macy's","M","6063.03","23.05","5219433","2.4","-8.28","-7.95","75.16","-9.96","-1.67","2.89","26.21","13.49","9","Retail-Wholesale","Retail - Regional Department Stores","2.94","2"
"Madison Square Garden Entertainment Corp.","MSGE","3130.31","77.41","337324","-.95",".97","4.23","77.07","27.56","12.52","7.25","88.42","40.4","95","Consumer Discretionary","Media Conglomerates","6.24","1"
"Magna International","MGA","18240.01","68.87","1112389","4.81","1.55","4.71","85.84","11.22","-1.93","4.46","73.05","43.54","183","Auto-Tires-Trucks","Automotive - Original Equipment","1.8","3"
"Magnera Corporation","MAGN","448.93","12.54","442794","1.7",".08","2.12","62.74","-27.64","46.5","-3.41","15.26","7.96","156","Construction","Engineering - R and D Services","-3.41",""
"Magnite","MGNI","3462.26","24.14","2618556","3.34","-.74","49.01","87.91","34.08","6.85","20.07","25.92","11.2","72","Computer and Technology","Internet - Software","22.49","2"
