Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
HPQ,"HP Inc",34.66,1.96,+5.99%,60.63%,74%,19628,30.4%,69.6%,0.4362651836675
SBET,"Sharplink Inc",8.26,0.28,+3.51%,17.37%,5%,19606,17.4%,82.6%,0.21009751882484
PINS,"Pinterest Inc",18.31,-0.34,-1.82%,28.41%,31%,19526,80.3%,19.7%,4.0651102464332
NRGV,"Energy Vault Holdings",4.23,0.26,+6.55%,30.12%,4%,19495,0.3%,99.7%,0.0029839995884138
BKNG,"Booking Holdings",170.52,-0.88,-0.51%,37.67%,57%,19185,70.2%,29.8%,2.3610721793973
BTDR,"Bitdeer Technologies Group",11.24,0.21,+1.90%,18.32%,8%,18865,38.0%,62.0%,0.61418670317447
ALB,"Albemarle Corp",115.05,5.58,+5.10%,11.30%,9%,18704,75.6%,24.4%,3.0963644327639
ABCL,"Abcellera Biologics Inc",12.73,1.06,+9.08%,4.32%,10%,18687,13.4%,86.6%,0.15530139103555
WOLF,"Wolfspeed Inc",23.74,0.07,+0.30%,6.27%,16%,18592,81.7%,18.3%,4.4779021803182
TRIP,"Tripadvisor Inc",8.87,-0.07,-0.78%,14.84%,25%,18587,59.3%,40.7%,1.4585978835979
SDGR,"Schrodinger Inc",30.24,6.31,+26.37%,76.12%,85%,18467,11.2%,88.8%,0.12617392364923
GFS,"Globalfoundries Inc",45.84,2.81,+6.53%,30.60%,41%,18418,9.7%,90.3%,0.10718364893297
OSCR,"Oscar Health Inc Cl A",31.98,-0.36,-1.11%,13.58%,9%,18377,16.8%,83.2%,0.20213253090862
SCHW,"The Charles Schwab Corp",104.63,-0.53,-0.50%,47.04%,53%,18274,66.6%,33.4%,1.9937745740498
KOPN,"Kopin Corp",4.73,0.39,+8.99%,2.01%,2%,18101,4.1%,95.9%,0.042924637013137
SLB,"Slb Limited",52.08,-0.22,-0.42%,52.57%,74%,17946,50.5%,49.5%,1.0182186234818
VLO,"Valero Energy Corp",412.53,9.25,+2.29%,90.61%,99%,17895,54.9%,45.1%,1.2169226957384
RCL,"Royal Caribbean Cruises Ltd",249.74,-4.18,-1.65%,13.59%,20%,17788,91.0%,9.0%,10.069072806472
TJX,"TJX Companies",126.55,3.71,+3.02%,56.56%,63%,17769,52.5%,47.5%,1.1050823362161
VSAT,"Viasat Inc",73.02,2.07,+2.92%,7.93%,4%,17650,3.4%,96.6%,0.034705123695627
LQDA,"Liquidia Corp",68.39,-0.06,-0.09%,9.55%,6%,17566,53.5%,46.5%,1.1484833659491
NEM,"Newmont Mining",124.39,2.63,+2.16%,23.74%,5%,17548,26.9%,73.1%,0.36890553085264
AA,"Alcoa Corp",46.97,0.71,+1.53%,23.53%,25%,17394,67.6%,32.4%,2.0911675848587
MPT,"Medical Properties Trust Inc",3.6,0.21,+6.19%,21.64%,51%,17217,64.6%,35.4%,1.8257016248154
PL,"Planet Labs Pbc",16.99,0.97,+6.05%,1.43%,1%,17070,26.3%,73.7%,0.35616111861444
AXTI,"Axt Inc",67.75,3.45,+5.37%,2.00%,1%,16986,46.0%,54.0%,0.85274869109948
TXN,"Texas Instruments",258.14,-2.53,-0.97%,17.05%,31%,16863,40.2%,59.8%,0.67125867195243
ALHC,"Alignment Healthcare Inc",8.7,-0.01,-0.11%,100.00%,100%,16837,88.0%,12.0%,7.3269040553907
FIG,"Figma Cl A",23.29,0.23,+1.00%,31.60%,18%,16798,40.0%,60.0%,0.66795750173766
V,"Visa Inc",369.93,-1.,-0.27%,21.83%,9%,16769,48.5%,51.5%,0.94220523511698
CHTR,"Charter Communications",133.37,-1.63,-1.21%,29.90%,49%,16733,72.7%,27.3%,2.6606869394006
UPST,"Upstart Holdings Inc",24.77,-0.08,-0.32%,11.02%,11%,16710,41.0%,59.0%,0.69352386743691
TCOM,"Trip.com Group Ltd ADR",40.36,-0.07,-0.17%,17.49%,12%,16677,79.1%,20.9%,3.7785100286533
PG,"Procter & Gamble",147.55,0.53,+0.36%,12.08%,11%,16646,22.0%,78.0%,0.28273098558989
STX,"Seagate Technology",803.13,19.95,+2.55%,28.30%,18%,16583,54.7%,45.3%,1.2084165667865
CIEN,"Ciena Corp",344.25,3.75,+1.10%,28.47%,20%,16528,37.5%,62.5%,0.59953546888609
PLUG,"Plug Power Inc",2.12,0.1,+4.95%,0.00%,0%,16471,15.8%,84.2%,0.18735582468281
NVAX,"Novavax Inc",10,0.65,+6.95%,11.54%,34%,16371,12.1%,87.9%,0.13798137077714
WHR,"Whirlpool Corp",33.03,0.61,+1.88%,39.59%,63%,16316,66.8%,33.2%,2.0097767939495
INTU,"Intuit Inc",313.13,-5.,-1.57%,52.98%,45%,16129,49.9%,50.1%,0.99468216670789
NLY,"Annaly Capital Management Inc",21.31,0.08,+0.38%,53.92%,83%,16124,69.4%,30.6%,2.2699249645102
MPC,"Marathon Petroleum",421.96,8.04,+1.94%,95.31%,99%,15996,77.3%,22.7%,3.4102564102564
VKTX,"Viking Thera",29.36,-0.16,-0.54%,88.90%,98%,15979,24.6%,75.4%,0.32594805410339
RCAT,"Red Cat Holdings Inc",7.09,0,-0.07%,0.00%,0%,15780,30.0%,70.0%,0.428700769579
GM,"General Motors Company",86.62,2.33,+2.76%,27.33%,22%,15596,36.0%,64.0%,0.56178650110154
ET,"Energy Transfer LP",21.05,-0.06,-0.28%,33.01%,25%,15441,26.6%,73.4%,0.36164021164021
LOW,"Lowe's Companies",194.19,0.09,+0.05%,34.40%,27%,15440,84.4%,15.6%,5.3986738499793
RUN,"Sunrun Inc",8.73,0.46,+5.56%,18.94%,14%,15433,20.6%,79.4%,0.25911723912866
ZM,"Zoom Communications Inc",92.16,0.22,+0.24%,32.04%,27%,15424,43.8%,56.2%,0.77880290623919
NET,"Cloudflare Inc Cl A",333.94,9.29,+2.86%,30.40%,26%,15336,49.4%,50.6%,0.97450753186559
CCJ,"Cameco Corp",92.8,1.9,+2.09%,2.89%,2%,15038,59.7%,40.3%,1.4802902853373
LUV,"Southwest Airlines Company",40.34,1.19,+3.04%,23.59%,24%,14996,23.5%,76.5%,0.30786673643817
TMC,"Tmc The Metals Company",3.74,0.11,+3.03%,0.00%,0%,14941,27.1%,72.9%,0.37262287551677
NUAI,"New Era Energy & Digital Inc",5.81,0.4,+7.39%,21.12%,14%,14812,36.6%,63.4%,0.5765832889835
MS,"Morgan Stanley",203.52,1.1,+0.54%,48.73%,73%,14756,49.0%,51.0%,0.96093023255814
MDB,"Mongodb Inc Cl A",393.42,17.08,+4.54%,32.51%,33%,14728,33.2%,66.8%,0.49750889679715
ALLY,"Ally Financial",40.6,0.29,+0.72%,19.66%,19%,14646,96.0%,4.0%,23.739864864865
WYNN,"Wynn Resorts Ltd",82.96,-1.26,-1.50%,14.27%,12%,14384,55.4%,44.6%,1.2429440199595
SMMT,"Summit Therapeu ADR",17.72,0.42,+2.43%,31.81%,50%,14342,42.1%,57.9%,0.72587244283995
KHC,"Kraft Heinz Company",24.73,0,0.00%,48.56%,44%,14331,54.8%,45.2%,1.2112328344391
SBUX,"Starbucks Corp",96.67,-0.67,-0.69%,12.09%,21%,14243,54.2%,45.8%,1.1828352490421
XYZ,"Block Inc",76.47,-0.16,-0.21%,9.89%,6%,14228,31.5%,68.5%,0.45898277276456
HRL,"Hormel Foods Corp",20.76,-0.02,-0.10%,15.30%,11%,14079,94.2%,5.8%,16.232558139535
AFRM,"Affirm Holdings Inc Cl A",70.28,-1.3,-1.82%,6.17%,3%,14019,44.5%,55.5%,0.80100205549846
CLS,"Celestica Inc",329.94,6.11,+1.89%,27.59%,4%,14003,23.8%,76.2%,0.31261717285339
TE,"T1 Energy Inc",4.3,0.21,+5.13%,3.46%,3%,13993,27.5%,72.5%,0.37889239258967
XE,"X-Energy Inc Cl A",16.33,1.76,+12.08%,1.44%,1%,13956,53.9%,46.1%,1.1677539608574
CRML,"Critical Metals Corp",6.87,0.39,+6.02%,6.88%,4%,13849,16.7%,83.3%,0.2005027739251
MO,"Altria Group",69.7,-0.4,-0.57%,39.83%,31%,13832,60.6%,39.4%,1.5393794749403
UMAC,"Unusual Machines Inc",23.88,1.87,+8.50%,8.59%,1%,13662,19.1%,80.9%,0.23638009049774
O,"Realty Income Corp",57.32,0.17,+0.30%,31.52%,32%,13498,56.9%,43.1%,1.3208390646492
COP,Conocophillips,133.19,0.65,+0.49%,43.13%,35%,13355,49.1%,50.9%,0.96512654502649
SMTC,"Semtech Corp",178.19,10.64,+6.35%,40.95%,61%,13353,11.8%,88.2%,0.13382015793496
AI,"C3.Ai Inc Cl A",10.78,0.22,+2.08%,17.37%,13%,13334,59.9%,40.1%,1.4928023929706
MDT,"Medtronic Inc",92.77,0.17,+0.18%,59.59%,78%,13288,35.5%,64.5%,0.55034418387586
OKTA,"Okta Inc Cl A",190.02,1.9,+1.01%,54.22%,45%,13284,49.8%,50.2%,0.9936965330932
ABT,"Abbott Laboratories",102.23,-0.13,-0.13%,53.82%,70%,13135,59.7%,40.3%,1.4787695791659
CAR,"Avis Budget Group",115.24,-1.72,-1.47%,14.00%,32%,13078,92.4%,7.6%,12.196770938446
TOST,"Toast Inc Cl A",30.65,-0.47,-1.51%,14.93%,15%,12815,71.3%,28.7%,2.478555917481
WDAY,"Workday Inc",199.28,11.52,+6.14%,41.31%,39%,12663,33.7%,66.3%,0.50767948565305
LVS,"Las Vegas Sands",40.67,-0.39,-0.95%,21.60%,19%,12642,31.9%,68.1%,0.46829268292683
CAPR,"Capricor Therap",9.42,0.86,+10.05%,26.98%,63%,12603,31.6%,68.4%,0.4622345979812
VELO,"Velo3D Inc",10.73,0.74,+7.41%,11.81%,5%,12593,3.6%,96.4%,0.036887608069164
AXP,"American Express Company",311.17,-1.26,-0.40%,13.69%,13%,12567,56.4%,43.6%,1.2945042906701
Q,"Qnity Electronics Inc",117.13,2.27,+1.98%,27.01%,25%,12383,95.7%,4.3%,22.452651515152
U,"Unity Software Inc",41.84,-0.29,-0.69%,4.94%,6%,12303,37.7%,62.3%,0.60466936220164
ENPH,"Enphase Energy Inc",36.02,0.46,+1.29%,18.77%,20%,12203,40.9%,59.1%,0.6908687820424
RUM,"Rum Group Inc",8.89,0.59,+7.11%,15.16%,68%,12186,14.1%,85.9%,0.16411922048147
CEG,"Constellation Energy",262.8,3.27,+1.26%,10.47%,8%,12156,50.6%,49.4%,1.0222924638163
MELI,"Mercadolibre Inc",1825.21,-14.5,-0.79%,27.67%,31%,12149,25.1%,74.9%,0.33461496210041
CELH,"Celsius Holdings Inc",28.34,0.09,+0.32%,26.33%,18%,12127,39.3%,60.7%,0.64791411876614
ABNB,"Airbnb Inc Cl A",165.93,-1.58,-0.94%,29.16%,27%,11994,50.3%,49.7%,1.0114036558779
EXK,"Endeavour Silver Corp",10.17,0.64,+6.72%,7.39%,1%,11976,13.3%,86.7%,0.15309069901791
CVS,"CVS Corp",90.27,-1.45,-1.58%,27.99%,40%,11730,52.1%,47.9%,1.0860750489063
MOS,"Mosaic Company",25.39,0.6,+2.42%,46.08%,45%,11720,28.1%,71.9%,0.39027283511269
BROS,"Dutch Bros Inc Cl A",40.16,-1.21,-2.92%,26.95%,18%,11692,48.8%,51.2%,0.95387700534759
HIVE,"Hive Digital Technologies Ltd",3.11,0.21,+7.24%,9.71%,4%,11426,19.1%,80.9%,0.23658008658009
WM,"Waste Management",213.33,-0.67,-0.31%,24.66%,31%,11358,61.8%,38.2%,1.6188609637999
CHWY,"Chewy Inc",20.9,-0.01,-0.05%,26.10%,25%,11023,47.3%,52.7%,0.89691963517467
KLAR,"Klarna Group Plc",13.94,-0.06,-0.43%,4.29%,4%,10970,57.7%,42.3%,1.3616792249731
INGM,"Ingram Micro Holding Corp",27.18,1.07,+4.10%,13.41%,29%,10951,0.1%,99.9%,0.0005481955
LUMN,"Lumen Technologies Inc",6.48,-0.19,-2.85%,5.20%,2%,10903,29.6%,70.4%,0.42058631921824
DHR,"Danaher Corp",212.5,4.14,+1.99%,39.20%,38%,10852,12.6%,87.4%,0.14472573839662
RTX,"Rtx Corp",193.54,-3.29,-1.67%,30.07%,29%,10796,36.0%,64.0%,0.56214730140356
FSLY,"Fastly Inc",24.57,1.03,+4.38%,29.12%,49%,10632,24.8%,75.2%,0.32949856196074
CAVA,"Cava Group Inc",51.21,1.45,+2.91%,26.69%,36%,10561,58.3%,41.7%,1.3980472297911
KMI,"Kinder Morgan Inc",31.31,0.58,+1.89%,55.15%,74%,10559,12.9%,87.1%,0.14834148994018
AMBA,"Ambarella Inc",66.91,4.14,+6.60%,46.78%,52%,10502,13.2%,86.8%,0.15229317533465
AQST,"Aquestive Therapeutics Inc",4.66,-0.16,-3.32%,14.57%,35%,10452,83.8%,16.2%,5.1627358490566
NTNX,"Nutanix Inc",69.97,1.27,+1.85%,7.75%,9%,10278,48.8%,51.2%,0.95213675213675
RXT,"Rackspace Technology Inc",3.92,0.44,+12.64%,5.37%,8%,10242,15.7%,84.3%,0.18555388355134
SECZ,"Securitize Corp",8.93,1.16,+14.93%,33.84%,40%,10154,5.4%,94.6%,0.057047678534249
ZETA,"Zeta Global Holdings Corp Cl A",30.37,-0.48,-1.56%,25.64%,17%,10090,17.6%,82.4%,0.21346963319302
LAES,"Sealsq Corp",2.3,0.11,+5.02%,1.35%,1%,10048,4.6%,95.4%,0.048523426901805
AEHR,"Aehr Test Systems",90.55,6.3,+7.48%,32.74%,33%,10048,33.4%,66.6%,0.50059737156511
TLN,"Talen Energy Corporation",293.31,5.71,+1.99%,27.12%,17%,10046,91.1%,8.9%,10.174638487208
RBRK,"Rubrik Inc Cl A",107.83,2.85,+2.71%,31.95%,29%,10046,16.6%,83.4%,0.19852063946552
FRMI,"Fermi Inc",4.95,0.18,+3.77%,4.51%,3%,10038,34.7%,65.3%,0.53041622198506
SERV,"Serve Robotics Inc",4.3,0.01,+0.23%,13.96%,10%,10022,43.5%,56.5%,0.77004592016955
BTG,"B2Gold Corp",5.4,0.26,+5.06%,2.62%,12%,9902,13.5%,86.5%,0.15664057937157
ABSI,"Absci Corp",9.27,1.23,+15.30%,4.80%,4%,9893,8.9%,91.1%,0.097758544163338
NN,"Nextnav Inc",14.92,0.3,+2.05%,23.99%,18%,9773,49.1%,50.9%,0.96600281633474
TGT,"Target Corp",159.83,5.15,+3.33%,7.10%,12%,9730,55.0%,45.0%,1.223491773309
CE,"Celanese Corp",46.81,-0.06,-0.13%,28.62%,12%,9639,95.3%,4.7%,20.467706013363
OUST,"Ouster Inc",34.95,0.96,+2.82%,6.47%,3%,9632,26.7%,73.3%,0.36449922085281
AVAV,"Aerovironment Inc",163.38,6.93,+4.43%,22.66%,14%,9588,34.4%,65.6%,0.5240820219361
DINO,"HF Sinclair Corp",116.62,2.65,+2.33%,96.40%,99%,9284,15.4%,84.6%,0.18207282913165
KKR,"KKR & Company LP",98.19,1.35,+1.39%,26.80%,20%,9270,69.9%,30.1%,2.3225806451613
DJT,"Trump Media & Technology Group Corp",8.68,0.13,+1.52%,18.43%,22%,9231,38.0%,62.0%,0.61268343815514
VICR,"Vicor Corp",216.39,32.48,+17.66%,36.11%,43%,9227,67.1%,32.9%,2.0422024398286
SEDG,"Solaredge Tech",36,1.32,+3.81%,22.54%,8%,9197,47.6%,52.4%,0.90927963462736
MG,"Mistras Group Inc",19.84,0.48,+2.48%,1.90%,3%,9115,2.6%,97.4%,0.026232830443594
BILI,"Bilibili Inc ADR",14.4,-0.5,-3.36%,28.90%,16%,9112,37.5%,62.5%,0.60084328882642
RGR,"Sturm Ruger & Company",40.14,3.06,+8.25%,80.80%,89%,9086,47.4%,52.6%,0.90123456790123
GT,"Goodyear Tire Rubber",5.15,-0.01,-0.19%,25.44%,27%,9015,88.5%,11.5%,7.6849710982659
CLOV,"Clover Health Investments Corp",4.54,-0.02,-0.44%,10.95%,36%,8986,30.1%,69.9%,0.42998090388288
GE,"GE Aerospace",313.47,0.57,+0.18%,24.13%,29%,8981,48.0%,52.0%,0.92477496785255
BYND,"Beyond Meat Inc",11.7,0.75,+6.85%,1.35%,8%,8975,25.5%,74.5%,0.34295974861589
ADI,"Analog Devices",362.65,0.61,+0.17%,25.99%,31%,8960,28.7%,71.3%,0.40241039286273
M,"Macy's Inc",21.64,-0.17,-0.78%,8.44%,10%,8957,72.8%,27.2%,2.6724067240672
FIGR,"Figure Technology Solutions Inc Cl A",33.71,0.42,+1.26%,8.79%,6%,8937,71.5%,28.5%,2.5102120974077
MAT,"Mattel Inc",13.31,0.15,+1.10%,20.80%,29%,8769,2.7%,97.3%,0.028139289482941
SOC,"Sable Offshore Corp",4.35,-0.23,-5.02%,10.67%,12%,8643,15.7%,84.3%,0.18641043239533
CLX,"Clorox Company",85,0.14,+0.16%,33.80%,43%,8640,52.8%,47.2%,1.120765832106
QXO,"Qxo Inc",11.64,0.37,+3.28%,58.51%,71%,8620,38.7%,61.3%,0.63010590015129
TTAN,"Servicetitan Inc Cl A",54.25,-4.42,-7.53%,47.88%,35%,8489,29.0%,71.0%,0.40896265560166
BBWI,"Bath & Body Works Inc",17.19,0.46,+2.75%,33.66%,31%,8470,17.5%,82.5%,0.2115577170648
MTZ,"Mastec Inc",207.75,-17.87,-7.92%,52.99%,68%,8419,88.2%,11.8%,7.4783484390735
DQ,"Daqo New Energy ADR",11.93,0.62,+5.48%,38.58%,2%,8277,1.2%,98.8%,0.011981904878347
EXPE,"Expedia Group Inc",284.55,-2.42,-0.84%,39.45%,33%,8208,74.6%,25.4%,2.934803451582
VICI,"Vici Properties Inc",24.11,-0.42,-1.71%,12.07%,8%,8118,46.6%,53.4%,0.87309644670051
HBAN,"Huntington Bancshares",15.88,0.06,+0.38%,16.77%,18%,8043,87.4%,12.6%,6.9397828232971
CRSP,"Crispr Therapeutics Ag",57.33,5.12,+9.81%,25.43%,9%,8010,18.2%,81.8%,0.22178157413057
ABBV,"Abbvie Inc",264.02,1.51,+0.58%,38.74%,33%,7955,46.0%,54.0%,0.85129159878985
FDX,"Fedex Corp",305.88,4.16,+1.38%,30.16%,22%,7897,44.1%,55.9%,0.78948561069567
SATL,"Satellogic Inc Cl A",5.51,0.56,+11.31%,2.15%,5%,7885,79.0%,21.0%,3.7614734299517
DDOG,"Datadog Cl A",236,5.21,+2.26%,38.12%,27%,7844,39.0%,61.0%,0.639289446186
ANNX,"Annexon Inc",4.17,0.24,+6.11%,3.88%,24%,7824,32.5%,67.5%,0.48153758757811
AR,"Antero Resources Corp",35.59,-0.09,-0.25%,35.28%,19%,7777,74.3%,25.7%,2.8923923923924
FISV,"Fiserv Inc",49.3,-0.15,-0.30%,17.97%,29%,7715,47.1%,52.9%,0.89046802254349
ELF,"E.L.F. Beauty Inc",93.32,-0.09,-0.10%,13.49%,14%,7617,31.3%,68.7%,0.45529231944975
PSIX,"Power Solutions International",45.55,5.46,+13.62%,20.36%,12%,7582,2.1%,97.9%,0.021419911087162
AGI,"Alamos Gold Inc",35.76,1.31,+3.80%,48.28%,32%,7556,34.1%,65.9%,0.51757381000201
PWR,"Quanta Services",616.54,-2.74,-0.44%,25.71%,29%,7470,86.3%,13.7%,6.280701754386
UEC,"Uranium Energy",10.12,0.04,+0.40%,14.86%,9%,7435,45.4%,54.6%,0.83218334154756
KGC,"Kinross Gold Corp",28.49,0.67,+2.41%,28.23%,14%,7434,51.1%,48.9%,1.0451169188446
MXL,"Maxlinear Inc",74.99,5.48,+7.88%,34.35%,61%,7366,49.5%,50.5%,0.98117267348037
CARR,"Carrier Global Corp",54.39,0.13,+0.24%,34.99%,16%,7339,54.7%,45.3%,1.2072180451128
VZLA,"Vizsla Silver Corp",4.01,0.32,+8.67%,1.58%,5%,7301,6.3%,93.7%,0.067709856683241
NNE,"Nano Nuclear Energy Inc",16.97,1.33,+8.50%,13.87%,4%,7284,21.4%,78.6%,0.27231441048035
MA,"Mastercard Inc",565.73,-2.02,-0.36%,28.07%,17%,7179,50.2%,49.8%,1.0081118881119
BFLY,"Butterfly Network Inc",7.96,0.7,+9.64%,16.54%,16%,7157,7.1%,92.9%,0.076402466536321
GTLB,"Gitlab Inc Cl A",50.27,1.5,+3.08%,12.19%,10%,7124,43.2%,56.8%,0.7620578778135
FLY,"Firefly Aerospace Inc",21.72,1.44,+7.10%,13.05%,4%,7123,55.7%,44.3%,1.2548274770497
FTNT,"Fortinet Inc",172.58,0.81,+0.47%,38.09%,51%,7104,36.1%,63.9%,0.56544733362715
P,"Everpure Inc",103.99,6.38,+6.54%,17.36%,16%,7025,19.7%,80.3%,0.24490519227361
TLRY,"Tilray Brands Inc",3.94,0.01,+0.25%,7.28%,8%,6972,27.5%,72.5%,0.37868301364445
SE,"Sea Ltd ADR",101.27,-2.23,-2.15%,20.01%,34%,6967,45.6%,54.4%,0.83922914466737
PGY,"Pagaya Technologies Ltd Cl A",20.56,-1.08,-4.99%,13.01%,5%,6967,24.8%,75.2%,0.33059587471352
CPRT,"Copart Inc",29.66,-1.16,-3.76%,26.75%,25%,6949,74.0%,26.0%,2.839226519337
BCS,"Barclays Plc ADR",25.64,0.3,+1.18%,10.25%,11%,6943,3.3%,96.7%,0.03364597290457
KTOS,"Kratos Defense & Security Inc",47.66,0.07,+0.15%,22.63%,18%,6924,40.6%,59.4%,0.68221574344023
EYPT,"Eyepoint Inc",3.99,0.54,+15.65%,30.45%,80%,6921,39.2%,60.8%,0.64355260033246
ZIM,"Zim Integrated Shipping Services Ltd",30.36,1.03,+3.51%,6.42%,12%,6851,23.0%,77.0%,0.29876777251185
GAP,"Gap Inc",20.87,0.7,+3.47%,7.83%,5%,6790,42.2%,57.8%,0.72949566989302
GILD,"Gilead Sciences Inc",150.89,3.21,+2.17%,25.70%,10%,6703,22.8%,77.2%,0.2955160417472
DNA,"Ginkgo Bioworks Holdings",7.84,0.78,+11.05%,48.73%,34%,6691,3.8%,96.2%,0.038975155279503
AMRX,"Amneal Pharmaceuticals Inc",18.28,0.2,+1.11%,16.65%,10%,6683,95.9%,4.1%,23.126353790614
CPNG,"Coupang Cl A",14.46,0.06,+0.42%,28.62%,27%,6673,36.4%,63.6%,0.57270798962998
PSX,"Phillips 66",274.21,9.58,+3.62%,82.08%,98%,6667,39.4%,60.6%,0.65106488360575
LPTH,"Lightpath Tech Inc",10.11,0.72,+7.67%,0.00%,0%,6641,33.4%,66.6%,0.50146959077549
CSIQ,"Canadian Solar Inc",11.75,0.41,+3.62%,12.30%,3%,6625,50.0%,50.0%,0.99849170437406
COO,"Cooper Companies",53.78,-0.83,-1.52%,12.51%,8%,6615,80.7%,19.3%,4.1720093823299
ABVX,"Abivax Sa ADR",106.99,4.76,+4.66%,30.31%,47%,6610,29.0%,71.0%,0.40878090366581
USB,"U.S. Bancorp",60.25,0.52,+0.87%,39.91%,53%,6593,66.9%,33.1%,2.0201557489693
ENVX,"Enovix Corp",2.94,0.02,+0.68%,14.77%,9%,6584,49.2%,50.8%,0.96713474753511
SPOT,"Spotify Technology S.A.",528.84,-18.59,-3.40%,21.55%,18%,6429,37.2%,62.8%,0.59251919742383
ISRG,"Intuitive Surg Inc",383.54,1.25,+0.33%,52.66%,68%,6420,70.5%,29.5%,2.3860759493671
FOXA,"Fox Corp Cl A",64.98,-1.18,-1.78%,34.93%,35%,6402,0.6%,99.4%,0.0064455274327936
ETSY,"Etsy Inc",72.34,-1.12,-1.52%,24.61%,10%,6381,20.3%,79.7%,0.25536100727917
CUBE,Cubesmart,40.19,0.5,+1.26%,26.65%,11%,6377,99.6%,0.4%,235.18518518519
JBS,"Jbs N.V. Cl A",12.06,-0.16,-1.31%,22.06%,74%,6340,2.3%,97.7%,0.023240800516462
IBKR,"Interactive Brokers",88.38,1.64,+1.89%,27.98%,17%,6332,50.0%,50.0%,0.99810665825181
KR,"Kroger Company",60.75,-0.39,-0.64%,32.75%,26%,6324,61.2%,38.8%,1.5801713586291
TER,"Teradyne Inc",353.13,11.98,+3.51%,24.07%,31%,6234,42.4%,57.6%,0.73649025069638
FUBO,"Fubo TV",9.9,-0.7,-6.60%,20.01%,20%,6221,15.9%,84.1%,0.1897112258558
VEL,"Velocity Financial Inc",16.06,-0.49,-2.96%,21.54%,48%,6218,100.0%,0.0%,999.99
DAC,"Danaos Corp",162.4,3.24,+2.04%,20.88%,8%,6207,4.8%,95.2%,0.050965120216729
VIAV,"Viavi Solutions",34.74,0.27,+0.78%,48.08%,56%,6205,61.0%,39.0%,1.5672321059164
EBAY,"Ebay Inc",112.9,3.73,+3.42%,23.59%,20%,6190,29.0%,71.0%,0.40841865756542
MBLY,"Mobileye Global Inc Cl A",8.04,0.22,+2.81%,2.17%,2%,6190,8.9%,91.1%,0.098296664300923
NAMS,"Newamsterdam Pharma Company N.V.",21.93,0.75,+3.54%,28.51%,33%,6155,98.9%,1.1%,86.928571428571
ALK,"Alaska Air Group",40.01,0.33,+0.83%,26.33%,45%,6150,38.4%,61.6%,0.62269129287599
AEM,"Agnico-Eagle Mines Ltd",201.37,5.8,+2.97%,51.33%,37%,6150,45.3%,54.7%,0.82655182655183
NTAP,"Netapp Inc",196.92,5.43,+2.84%,50.44%,55%,6122,15.1%,84.9%,0.177534141181
GTM,"Zoominfo Technologies Inc Cl A",4.02,-0.07,-1.71%,36.12%,49%,6094,98.1%,1.9%,52.929203539823
COF,"Capital One Financial",202.04,-1.15,-0.57%,26.58%,18%,6084,54.5%,45.5%,1.1971830985915
IFF,"International Flavors & Fragrances",84.91,0.51,+0.60%,1.85%,1%,6080,0.7%,99.3%,0.0069559456773766
CG,"The Carlyle Group",40.17,0.16,+0.40%,34.34%,37%,6073,44.7%,55.3%,0.80797856504912
DECK,"Deckers Outdoor Corp",79.71,1.75,+2.24%,6.66%,7%,6055,39.7%,60.3%,0.65708812260536
KSS,"Kohl's Corp",16.7,0.24,+1.46%,7.39%,6%,5990,33.1%,66.9%,0.4956304619226
LMND,"Lemonade Inc",48.58,0.01,+0.02%,5.10%,4%,5933,43.1%,56.9%,0.75740521327014
LAC,"Lithium Americas Corp",2.89,0.11,+3.96%,6.07%,11%,5915,2.5%,97.5%,0.025485436893204
EPD,"Enterprise Products Partners LP",38.45,0.36,+0.95%,55.91%,31%,5902,13.4%,86.6%,0.15476423400509
BTI,"British American Tobacco ADR",56.02,-0.07,-0.12%,41.21%,43%,5877,91.1%,8.9%,10.194285714286
NTLA,"Intellia Thera CS",12.26,0.77,+6.70%,12.45%,2%,5848,22.1%,77.9%,0.28358208955224
W,"Wayfair Inc",102.5,-0.74,-0.72%,8.46%,6%,5824,25.5%,74.5%,0.34193548387097
PBF,"PBF Energy Inc",77.16,1.23,+1.62%,58.49%,82%,5818,17.4%,82.6%,0.21132625442432
STLA,"Stellantis N.V.",5.05,0.13,+2.64%,42.53%,45%,5811,31.4%,68.6%,0.45675607921785
BLDR,"Builders Firstsource",57.68,-1.97,-3.30%,56.48%,53%,5706,90.2%,9.8%,9.2075134168157
SFM,"Sprouts Farmers Market",69.64,-1.42,-2.00%,36.98%,53%,5676,88.0%,12.0%,7.3348017621145
CHKP,"Check Point Software",136.23,-1.46,-1.06%,53.16%,46%,5620,10.8%,89.2%,0.12130885873903
AMKR,"Amkor Technology",47.95,1.67,+3.61%,27.39%,27%,5617,51.0%,49.0%,1.0395787944808
HUM,"Humana Inc",384.52,-0.2,-0.05%,75.20%,97%,5604,43.8%,56.2%,0.77961257542077
LMT,"Lockheed Martin Corp",538.09,0.84,+0.16%,41.56%,41%,5603,52.5%,47.5%,1.1071831515607
FLUT,"Flutter Entertainment Plc",92.5,-5.06,-5.19%,49.44%,48%,5600,52.4%,47.6%,1.1021021021021
TEVA,"Teva Pharmaceutical Industries ADR",39.19,0.66,+1.71%,21.91%,16%,5535,30.3%,69.7%,0.4339378238342
