Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
TLRY,"Tilray Brands Inc",4.07,-0.04,-0.97%,8.14%,10%,4060,18.1%,81.9%,0.22031860535017
VFF,"Village Farms Intl",3.12,0.08,+2.80%,5.50%,2%,4045,0.5%,99.5%,0.0049689440993789
XPEL,"Xpel Technologies",43.75,-0.77,-1.73%,57.25%,50%,4015,99.9%,0.1%,1337.3333333333
NXH,"Neighborhood Intelligence Inc",3.3,-0.05,-1.49%,51.71%,21%,4015,0.7%,99.3%,0.0067703109327984
HUM,"Humana Inc",380.32,5.54,+1.48%,73.72%,96%,4009,49.2%,50.8%,0.97002457002457
BNTX,"Biontech Se ADR",99.26,0.8,+0.81%,67.74%,91%,3992,26.4%,73.6%,0.3592100783112
BLSH,"Bullish Ord Shs",39.69,-0.42,-1.05%,31.62%,36%,3988,32.5%,67.5%,0.481426448737
CAG,"Conagra Brands",14.67,-0.11,-0.74%,54.47%,67%,3931,64.3%,35.7%,1.7978647686833
GLAS,"Glass House Brands Inc",7.15,-0.7,-8.92%,58.78%,82%,3923,27.0%,73.0%,0.37071977638015
PTON,"Peloton Interactive Inc",4.79,-0.01,-0.21%,17.67%,14%,3923,11.9%,88.1%,0.13512731481481
AMKR,"Amkor Technology",52.69,-0.63,-1.18%,31.84%,32%,3881,47.1%,52.9%,0.89132553606238
CLMT,"Calumet Inc",53.85,-0.53,-0.97%,77.84%,87%,3842,34.1%,65.9%,0.5173775671406
VRTX,"Vertex Pharmaceutic",522.38,6.04,+1.17%,26.55%,37%,3814,77.7%,22.3%,3.48178613396
TRMK,"Trustmark Corp",46.09,0.4,+0.88%,6.19%,15%,3809,0.0%,100.0%,0
NRG,"NRG Energy",97.85,-2.87,-2.85%,50.82%,53%,3799,38.9%,61.1%,0.6375
EPD,"Enterprise Products Partners LP",37.27,-0.3,-0.80%,65.37%,46%,3785,32.6%,67.4%,0.48373186985496
WPM,"Wheaton Precious Metals",143.88,-1.57,-1.08%,58.31%,43%,3775,37.4%,62.6%,0.59619450317125
AXON,"Axon Enterprise",445,-5.61,-1.24%,57.85%,51%,3759,44.0%,56.0%,0.7865969581749
SFIX,"Stitch Fix Inc",2.21,-0.61,-21.63%,12.69%,22%,3735,28.2%,71.8%,0.39313688922044
EBAY,"Ebay Inc",107.83,-1.26,-1.16%,43.50%,52%,3709,61.4%,38.6%,1.591893780573
GTLB,"Gitlab Inc Cl A",48.62,-0.39,-0.80%,13.42%,13%,3672,26.1%,73.9%,0.35298452468681
DNA,"Ginkgo Bioworks Holdings",10.25,1.67,+19.46%,63.66%,61%,3670,5.5%,94.5%,0.057941769962525
"Downloaded from Barchart.com as of 09-24-2026 04:13pm CDT"
