Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
MGM,"MGM Resorts International",38.73,0.92,+2.43%,60.19%,87%,16876,6.8%,93.2%,0.073195548489666
ASML,"ASML Holding NV",1711.32,31.4,+1.87%,38.75%,43%,16792,51.8%,48.2%,1.0733423879491
M,"Macy's Inc",22.19,0.25,+1.14%,8.38%,10%,16739,14.6%,85.4%,0.17129662025051
CYPH,"Cypherpunk Technologies Inc",3.4,-0.2,-5.56%,4.59%,8%,16725,14.5%,85.5%,0.16982583758831
LYFT,"Lyft Inc Cl A",15.27,0.17,+1.13%,14.94%,14%,16665,34.1%,65.9%,0.51679257304087
MOS,"Mosaic Company",24.07,-0.41,-1.67%,54.86%,65%,16246,42.9%,57.1%,0.75008079284714
BP,"BP Plc ADR",43.16,-1.42,-3.19%,65.30%,78%,16158,23.2%,76.8%,0.30149013290375
DDOG,"Datadog Cl A",245.05,15.13,+6.58%,48.55%,59%,16148,39.6%,60.4%,0.65637501282183
FNF,"Fidelity National Financial",42.46,-0.04,-0.09%,41.64%,64%,16122,99.6%,0.4%,226.07042253521
QS,"Quantumscape Corp",5.1,0.07,+1.49%,16.22%,9%,15990,11.6%,88.4%,0.13107448539294
KLAC,"K L A-Tencor Corp",183.97,6.98,+3.94%,28.06%,64%,15822,39.3%,60.7%,0.64623868484029
LMND,"Lemonade Inc",47.86,0.77,+1.64%,11.91%,10%,15816,45.3%,54.7%,0.82886216466235
GEV,"GE Vernova Inc",946.22,5.89,+0.63%,18.42%,20%,15815,48.0%,52.0%,0.92373190609415
GM,"General Motors Company",83.95,1.75,+2.13%,43.34%,44%,15768,36.4%,63.6%,0.57208374875374
WOLF,"Wolfspeed Inc",27.71,2.12,+8.28%,7.71%,29%,15432,12.9%,87.1%,0.1482997246819
INFQ,"Infleqtion Inc",13.96,0.73,+5.52%,8.32%,9%,15424,18.7%,81.3%,0.23018025203382
HL,"Hecla Mining Company",18.35,-0.57,-3.01%,1.30%,1%,15362,34.6%,65.4%,0.5281010643589
AS,"Amer Sports Inc",27.45,0.72,+2.69%,22.73%,19%,15242,89.3%,10.7%,8.3566605279312
XYZ,"Block Inc",77.91,1.63,+2.14%,18.58%,18%,15180,14.7%,85.3%,0.17174835970668
ABBV,"Abbvie Inc",264.48,0.52,+0.20%,39.71%,41%,15159,29.1%,70.9%,0.41079571893904
IOVA,"Iovance Biotherapeutics Inc",10.19,-0.06,-0.59%,5.48%,12%,14683,28.1%,71.9%,0.39017231584927
APH,"Amphenol Corp",80.72,3.17,+4.09%,27.40%,37%,14637,27.8%,72.2%,0.38489923360772
EH,"Ehang Holdings Ltd ADR",4.73,0.15,+3.28%,27.13%,48%,14357,0.3%,99.7%,0.0031442146450531
CLOV,"Clover Health Investments Corp",4.54,0.08,+1.79%,8.06%,24%,14311,34.3%,65.7%,0.52309493401447
LUV,"Southwest Airlines Company",41.77,0.79,+1.93%,29.39%,31%,14311,24.2%,75.8%,0.31910775186653
LAC,"Lithium Americas Corp",2.96,0.1,+3.50%,2.68%,2%,14250,7.7%,92.3%,0.082909035641006
SCHW,"The Charles Schwab Corp",106.88,1.63,+1.55%,44.01%,47%,14204,63.1%,36.9%,1.7081029551954
CNQ,"Canadian Natural Resources",48.28,-1.36,-2.74%,33.32%,48%,13897,10.5%,89.5%,0.1169426137277
FRMI,"Fermi Inc",5.06,0.08,+1.61%,9.26%,7%,13855,27.5%,72.5%,0.37998007968127
AI,"C3.Ai Inc Cl A",10.84,0.36,+3.44%,19.34%,17%,13801,14.7%,85.3%,0.17186040587586
HAL,"Halliburton Company",33.39,-0.25,-0.74%,38.95%,46%,13775,16.6%,83.4%,0.19970388434071
MS,"Morgan Stanley",206.12,3.54,+1.75%,48.36%,71%,13706,37.3%,62.7%,0.59372093023256
CDE,"Coeur Mining Inc",19.52,-0.24,-1.21%,7.50%,7%,13528,32.1%,67.9%,0.47267581101676
UEC,"Uranium Energy",10.08,0.27,+2.75%,21.91%,14%,13471,28.7%,71.3%,0.40220672426356
CEG,"Constellation Energy",262.11,7.4,+2.91%,18.88%,14%,13403,30.5%,69.5%,0.43948018472774
DOCN,"Digitalocean Holdings Inc",146.16,16.02,+12.31%,51.38%,59%,13227,38.8%,61.2%,0.63397158739963
FSLR,"First Solar Inc",199.84,3.88,+1.98%,13.81%,16%,13067,38.6%,61.4%,0.6288955372725
PTON,"Peloton Interactive Inc",4.95,-0.02,-0.40%,14.06%,11%,12998,12.2%,87.8%,0.13887671953036
CIM,"Chimera Investment Corp",11.02,0.15,+1.38%,50.11%,76%,12973,0.4%,99.6%,0.0036360823147145
NVAX,"Novavax Inc",10.41,0.3,+2.97%,15.97%,73%,12907,17.0%,83.0%,0.20412351898498
RIG,"Transocean Inc",5.45,-0.19,-3.37%,10.64%,27%,12849,23.3%,76.7%,0.30314401622718
BROS,"Dutch Bros Inc Cl A",39.15,-0.88,-2.20%,37.25%,36%,12744,26.4%,73.6%,0.35834576849286
CSX,"CSX Corp",45.99,-1.11,-2.36%,47.12%,61%,12692,9.5%,90.5%,0.10557491289199
MO,"Altria Group",68.53,-0.99,-1.42%,44.96%,40%,12654,30.2%,69.8%,0.43274456521739
FPS,"Forgent Power Solutions Inc Cl A",37.75,-1.69,-4.28%,6.61%,3%,12629,27.8%,72.2%,0.38475877192982
WSC,"Willscot Holdings Corp",18.1,-0.07,-0.39%,40.01%,75%,12424,0.1%,99.9%,0.0005637433
SLB,"Slb Limited",51.76,0.64,+1.25%,46.49%,62%,12343,23.7%,76.3%,0.31099309612321
ZETA,"Zeta Global Holdings Corp Cl A",31.15,0.92,+3.04%,34.84%,32%,12292,14.9%,85.1%,0.17458193979933
SERV,"Serve Robotics Inc",4.44,0.03,+0.68%,9.48%,6%,12278,19.9%,80.1%,0.24827165514437
IMAX,"Imax Corp",54.04,1.27,+2.41%,47.09%,54%,12265,94.4%,5.6%,16.931286549708
DHT,"Dht Holdings",22.45,-0.82,-3.52%,69.76%,76%,12224,61.8%,38.2%,1.6186803770351
AA,"Alcoa Corp",44.64,0.21,+0.47%,19.41%,16%,12217,20.8%,79.2%,0.2620867768595
OWL,"Blue Owl Capital Inc",10.02,0.18,+1.83%,32.81%,35%,12186,53.8%,46.2%,1.1633232735665
RTX,"Rtx Corp",194.34,0.34,+0.18%,29.40%,27%,12177,31.0%,69.0%,0.44964285714286
TXN,"Texas Instruments",270.87,4.23,+1.59%,28.28%,61%,12107,52.6%,47.4%,1.1092334494774
AEHR,"Aehr Test Systems",96.93,3.44,+3.68%,40.62%,45%,12079,40.5%,59.5%,0.67997218358832
OSCR,"Oscar Health Inc Cl A",31.29,-0.84,-2.61%,17.41%,20%,12039,34.7%,65.3%,0.53245926680244
AKAM,"Akamai Technologies",117.41,12.89,+12.33%,58.54%,77%,11919,43.0%,57.0%,0.75408388520971
ACAD,"Acadia Pharmaceutica",26.4,-0.9,-3.28%,82.64%,99%,11870,31.5%,68.5%,0.45948604451002
GRRR,"Gorilla Technology Group Inc",13.54,0.65,+5.04%,10.46%,10%,11766,79.7%,20.3%,3.9168407856247
EPD,"Enterprise Products Partners LP",38.47,-0.42,-1.08%,63.57%,44%,11721,13.3%,86.7%,0.15364173228346
ABVX,"Abivax Sa ADR",103.45,-1.59,-1.51%,26.29%,38%,11705,37.7%,62.3%,0.60474362489718
EQT,"Eqt Corp",50.13,0.13,+0.26%,28.34%,23%,11604,45.3%,54.7%,0.82826532219946
GE,"GE Aerospace",319.01,4.74,+1.51%,30.81%,38%,11528,33.0%,67.0%,0.49326424870466
KSS,"Kohl's Corp",17.43,0.88,+5.32%,8.15%,8%,11468,12.5%,87.5%,0.14314194577352
TLRY,"Tilray Brands Inc",4.08,0.09,+2.26%,8.15%,10%,11455,15.6%,84.4%,0.18508172977447
NRGV,"Energy Vault Holdings",4.7,0.21,+4.68%,28.77%,3%,11423,1.7%,98.3%,0.017095539132758
XPEV,"Xpeng Inc ADR",10.47,-0.15,-1.41%,29.44%,18%,11255,14.3%,85.7%,0.16656301824212
TMUS,"T-Mobile US",165.27,-2.91,-1.73%,50.10%,69%,10968,25.0%,75.0%,0.3339819995135
MPC,"Marathon Petroleum",402.38,-22.51,-5.30%,100.00%,100%,10886,81.7%,18.3%,4.4511767651477
IBRX,"Immunitybio Inc",8.45,-0.03,-0.35%,28.26%,32%,10817,23.7%,76.3%,0.31083373727581
SMMT,"Summit Therapeu ADR",16.9,-0.95,-5.32%,41.32%,68%,10783,29.6%,70.4%,0.42105956773853
RXT,"Rackspace Technology Inc",4.04,0.24,+6.32%,5.45%,8%,10765,16.9%,83.1%,0.2038693804518
BX,"Blackstone Inc",126.41,1.45,+1.16%,32.77%,39%,10761,45.0%,55.0%,0.81958065607034
PINS,"Pinterest Inc",19.36,0.76,+4.09%,34.80%,37%,10742,32.5%,67.5%,0.48185956683681
FRVO,"Fervo Energy Company Cl A",16.83,-0.08,-0.47%,28.52%,27%,10700,15.3%,84.7%,0.18010367265909
XP,"XP Inc Cl A",20.78,0.77,+3.85%,19.98%,83%,10600,15.1%,84.9%,0.17830146731881
KMI,"Kinder Morgan Inc",31.72,-0.12,-0.38%,53.60%,70%,10450,27.0%,73.0%,0.36923480083857
TTWO,"Take-Two Interactive",209.92,4.47,+2.18%,48.05%,46%,10191,24.6%,75.4%,0.3266076542567
TEVA,"Teva Pharmaceutical Industries ADR",40.06,1.08,+2.77%,25.76%,22%,10182,24.9%,75.1%,0.33185088293002
AMGN,"Amgen Inc",393.16,7.51,+1.95%,35.11%,43%,10092,35.7%,64.3%,0.55572683829197
NEM,"Newmont Mining",123.05,-0.36,-0.29%,11.23%,16%,10090,33.0%,67.0%,0.49304527966854
ESAB,"Esab Corp",67.01,2.07,+3.19%,50.64%,51%,10045,99.7%,0.3%,345.37931034483
CAG,"Conagra Brands",14.86,-0.27,-1.78%,57.82%,70%,10008,13.7%,86.3%,0.15886984715146
AMKR,"Amkor Technology",52.19,1.89,+3.76%,30.50%,32%,9942,21.9%,78.1%,0.28102048705064
STLA,"Stellantis N.V.",4.81,-0.01,-0.21%,55.97%,67%,9863,12.6%,87.4%,0.14473073351903
WHR,"Whirlpool Corp",32.64,0.67,+2.10%,51.22%,73%,9862,29.8%,70.2%,0.4239099047069
GIS,"General Mills",35.41,-0.91,-2.51%,78.40%,87%,9762,41.8%,58.2%,0.7189646064448
ALT,"Altimmune Inc",3.27,0.02,+0.62%,3.02%,8%,9715,8.0%,92.0%,0.086567498042725
AEO,"American Eagle Outfitters",15.46,0.4,+2.66%,4.85%,4%,9705,20.2%,79.8%,0.25306649451259
FCEL,"Fuelcell Energy Inc",17.96,-0.15,-0.83%,17.33%,15%,9635,34.7%,65.3%,0.53204006996343
INTU,"Intuit Inc",304.12,0.93,+0.31%,52.02%,44%,9625,50.6%,49.4%,1.025889286466
KTOS,"Kratos Defense & Security Inc",48.59,1.13,+2.38%,18.26%,14%,9563,29.6%,70.4%,0.41968527315914
CPB,"The Campbell's Company",19.93,-0.76,-3.67%,15.85%,27%,9543,45.9%,54.1%,0.84762826718296
FLY,"Firefly Aerospace Inc",22.83,1.86,+8.87%,20.89%,9%,9537,25.7%,74.3%,0.34608327452364
WEN,"Wendys Company",6.7,-0.04,-0.59%,14.73%,50%,9365,22.2%,77.8%,0.28534175130387
CHWY,"Chewy Inc",20.51,-0.11,-0.53%,32.52%,31%,9331,20.4%,79.6%,0.2555166846071
RGEN,"Repligen Corp",180.71,3.82,+2.16%,60.38%,78%,9202,0.9%,99.1%,0.0089912280701754
NN,"Nextnav Inc",15.66,1.44,+10.13%,36.40%,42%,9185,26.2%,73.8%,0.35571955719557
RBRK,"Rubrik Inc Cl A",112.96,6.25,+5.86%,33.90%,33%,9131,25.2%,74.8%,0.33670033670034
LNG,"Cheniere Energy",274.98,6.64,+2.47%,46.78%,73%,9033,8.5%,91.5%,0.092525399129173
UMAC,"Unusual Machines Inc",24.25,1.07,+4.62%,8.97%,2%,9025,24.0%,76.0%,0.31598133566638
NRG,"NRG Energy",103.28,-0.38,-0.37%,45.90%,43%,8971,27.2%,72.8%,0.37297214569942
CE,"Celanese Corp",44.38,-1.03,-2.27%,30.27%,14%,8949,4.6%,95.4%,0.048629013358331
COUR,"Coursera Inc",5.16,0.12,+2.38%,46.22%,51%,8911,4.9%,95.1%,0.051817752596789
AXP,"American Express Company",313.59,2.03,+0.65%,16.95%,20%,8901,47.9%,52.1%,0.91997411561691
RZLV,"Rezolve AI Plc",2.3,0.03,+1.32%,1.61%,4%,8807,24.2%,75.8%,0.3188080263552
LI,"Li Auto Inc ADR",11.52,-0.62,-5.11%,19.70%,27%,8803,44.0%,56.0%,0.78415079043373
TGT,"Target Corp",157.71,-0.48,-0.30%,10.99%,20%,8792,51.0%,49.0%,1.0422764227642
P,"Everpure Inc",113.66,9.52,+9.14%,35.24%,57%,8745,22.9%,77.1%,0.29767027748924
USB,"U.S. Bancorp",60.44,0.38,+0.63%,37.51%,49%,8740,10.0%,90.0%,0.11111111111111
MCHP,"Microchip Technology",74.78,1.51,+2.06%,27.06%,30%,8723,28.9%,71.1%,0.40670859538784
LOW,"Lowe's Companies",190.98,-1.51,-0.78%,41.98%,39%,8699,25.6%,74.4%,0.34409765142151
O,"Realty Income Corp",56.65,-0.01,-0.02%,33.02%,34%,8640,17.3%,82.7%,0.20974516942033
GFS,"Globalfoundries Inc",48.57,0.75,+1.57%,33.12%,45%,8575,33.1%,66.9%,0.49416274612302
INOD,"Innodata Inc",61.05,3.91,+6.84%,21.10%,17%,8572,21.3%,78.7%,0.27067892084198
XE,"X-Energy Inc Cl A",16.37,0.6,+3.80%,19.22%,12%,8441,10.8%,89.2%,0.1215785277704
GEMI,"Gemini Space Station Inc Cl A",5.99,0.18,+3.10%,52.67%,38%,8377,32.1%,67.9%,0.47352682497801
NNE,"Nano Nuclear Energy Inc",17.1,1.37,+8.71%,13.65%,4%,8310,15.8%,84.2%,0.1876518507932
UAMY,"United States Antimony Corp",4.91,0.28,+6.05%,5.73%,7%,8309,9.6%,90.4%,0.10639147802929
NLY,"Annaly Capital Management Inc",21.31,0.26,+1.24%,30.91%,39%,8293,32.9%,67.1%,0.49020664869721
APPS,"Digital Turbine",12.05,1.39,+13.04%,15.36%,18%,8244,12.7%,87.3%,0.14595496246872
HIMX,"Himax Technologies ADR",14.61,0.59,+4.21%,35.71%,52%,8239,16.7%,83.3%,0.20067035849607
SOC,"Sable Offshore Corp",4.33,-0.23,-5.04%,10.30%,12%,8188,28.5%,71.5%,0.39774667121885
ALGM,"Allegro Microsystems Inc",35.5,1.4,+4.11%,28.35%,60%,8103,4.0%,96.0%,0.041516709511568
MDB,"Mongodb Inc Cl A",407.3,23.74,+6.19%,34.70%,35%,8083,41.2%,58.8%,0.70132603662387
GRAL,"Grail Inc",107.97,27.2,+33.68%,50.04%,69%,8004,36.1%,63.9%,0.56450351837373
PAAS,"Pan Amer Silver Corp",48.75,-1.24,-2.48%,22.87%,9%,7997,20.9%,79.1%,0.26474774632295
RMBS,"Rambus Inc",96.96,9.36,+10.68%,25.42%,40%,7982,14.0%,86.0%,0.16287878787879
ABNB,"Airbnb Inc Cl A",166.84,0.62,+0.37%,36.00%,35%,7939,40.1%,59.9%,0.66996213714767
MELI,"Mercadolibre Inc",1820.47,33.08,+1.85%,35.67%,44%,7925,38.2%,61.8%,0.61932979158153
SKM,"Sk Telecom Corp ADR",35.7,-0.2,-0.56%,2.26%,6%,7901,16.2%,83.8%,0.19314406523709
TEAM,"Atlassian Corp",195.67,3.65,+1.90%,38.55%,31%,7861,24.2%,75.8%,0.31895973154362
FRO,"Frontline Plc",49.81,-1.61,-3.13%,45.44%,58%,7693,35.9%,64.1%,0.56076283221749
FDX,"Fedex Corp",295.79,-7.86,-2.59%,39.00%,41%,7669,61.3%,38.7%,1.5812857623696
CIEN,"Ciena Corp",365.96,17.16,+4.92%,30.21%,23%,7666,44.1%,55.9%,0.78986691571329
CLS,"Celestica Inc",344.4,11.77,+3.54%,35.40%,12%,7660,47.9%,52.1%,0.92028077212334
CHDN,"Churchill Downs IN",81.92,0.01,+0.01%,60.90%,41%,7571,99.4%,0.6%,179.2619047619
BURL,"Burlington Stores Inc",251.8,14.68,+6.19%,36.64%,55%,7483,22.4%,77.6%,0.28795180722892
ASX,"Ase Industrial Holding Ltd ADR",43.73,2.1,+5.04%,26.80%,44%,7461,14.4%,85.6%,0.1687030075188
ABT,"Abbott Laboratories",102.98,0.37,+0.36%,57.56%,72%,7394,27.1%,72.9%,0.37256357898645
UMC,"United Microelectronics Corp ADR",25.43,0.82,+3.33%,41.94%,62%,7381,13.9%,86.1%,0.16181331654337
SE,"Sea Ltd ADR",102.65,0.86,+0.84%,27.76%,38%,7311,20.7%,79.3%,0.26138716356108
CG,"The Carlyle Group",40.86,0.76,+1.90%,38.43%,46%,7281,21.6%,78.4%,0.27624890446976
DASH,"Doordash Cl A",193.83,0.89,+0.46%,26.00%,33%,7277,48.0%,52.0%,0.92208135235077
AZN,"Astrazeneca Plc",168.1,2.02,+1.22%,60.38%,69%,7272,52.4%,47.6%,1.1011268419532
SIRI,"Siriusxm Holdings Inc",27.44,0.13,+0.48%,21.40%,44%,7261,13.4%,86.6%,0.15529037390613
APA,"Apa Corp",43.81,-1.06,-2.36%,36.72%,35%,7228,50.9%,49.1%,1.0383530738861
KR,"Kroger Company",59.69,-0.31,-0.52%,30.54%,25%,7205,49.3%,50.7%,0.97181171319102
BNY,"Bank of New York Mellon",153.89,0.1,+0.07%,41.95%,50%,7152,52.4%,47.6%,1.1022927689594
CLX,"Clorox Company",84.88,1.78,+2.14%,41.48%,59%,7144,36.4%,63.6%,0.5725291657495
NTSK,"Netskope Inc Cl A",18.4,0.91,+5.20%,17.39%,13%,7083,31.1%,68.9%,0.45143442622951
ISRG,"Intuitive Surg Inc",401.65,8.32,+2.12%,46.11%,56%,7064,40.9%,59.1%,0.692786963815
PSX,"Phillips 66",261.75,-11.38,-4.17%,94.63%,99%,7054,59.9%,40.1%,1.4908192090395
Z,"Zillow Group Cl C",30.65,0.84,+2.82%,40.52%,33%,7052,82.8%,17.2%,4.8041152263374
AR,"Antero Resources Corp",33.96,-0.9,-2.58%,40.15%,24%,7039,43.6%,56.4%,0.77215508559919
RUM,"Rum Group Inc",9.17,0.08,+0.88%,13.89%,63%,7028,26.9%,73.1%,0.36864654333009
CAVA,"Cava Group Inc",52,0.36,+0.70%,38.09%,53%,6977,34.8%,65.2%,0.53374367992965
ETSY,"Etsy Inc",73.48,0.88,+1.21%,30.92%,24%,6968,23.4%,76.6%,0.30535781191457
ENVX,"Enovix Corp",2.98,-0.01,-0.33%,24.90%,24%,6932,19.8%,80.2%,0.24698686814175
LUMN,"Lumen Technologies Inc",6.46,0.06,+0.94%,13.50%,12%,6930,19.5%,80.5%,0.24260355029586
TWLO,Twilio,266.06,22.22,+9.11%,43.03%,52%,6928,33.3%,66.7%,0.49891821722198
KOS,"Kosmos Energy Ltd",2.63,-0.1,-3.66%,2.87%,3%,6927,56.2%,43.8%,1.2808692788936
FTNT,"Fortinet Inc",175.23,5.39,+3.17%,44.54%,59%,6924,53.9%,46.1%,1.169852710749
FLNC,"Fluence Energy Inc Cl A",7.39,0.07,+0.96%,3.90%,2%,6828,26.0%,74.0%,0.35100910170162
VNET,"Vnet Group Inc",7.24,0.72,+10.97%,38.23%,29%,6818,7.1%,92.9%,0.076582978051476
LVS,"Las Vegas Sands",40.26,0.28,+0.70%,29.15%,29%,6774,26.2%,73.8%,0.35561336802081
RARE,"Ultragenyx Pharmaceu",14.65,0.14,+0.96%,15.18%,45%,6733,5.0%,95.0%,0.052195655571183
GAP,"Gap Inc",21.25,0.71,+3.46%,21.41%,35%,6726,21.0%,79.0%,0.26571321038766
ELF,"E.L.F. Beauty Inc",97.79,1.35,+1.40%,22.65%,22%,6657,46.0%,54.0%,0.85070892410342
DGXX,"Digi Power X Inc",4.36,0.27,+6.60%,0.02%,1%,6654,56.3%,43.7%,1.2889576883385
AMPH,"Amphastar Pharma",24.48,0.86,+3.64%,40.37%,50%,6621,0.0%,100.0%,0.0003021604
STM,"Stmicroelectronics N.V. ADR",51.63,1.45,+2.89%,30.86%,47%,6593,29.2%,70.8%,0.41268480822798
LEN,"Lennar Corp",78.08,1.65,+2.16%,23.83%,11%,6571,52.3%,47.7%,1.0960127591707
SHAZ,"Sharonai Holdings Inc",59.93,2.37,+4.12%,41.86%,26%,6532,8.5%,91.5%,0.092673134827702
LAES,"Sealsq Corp",2.36,0.12,+5.36%,2.36%,3%,6519,2.8%,97.2%,0.028882575757576
IMPP,"Imperial Petroleum Inc",5.66,0,0.00%,3.04%,1%,6497,2.6%,97.4%,0.026382306477093
DFTX,"Definium Therapeutics Inc",39.28,0.47,+1.21%,16.29%,1%,6482,78.8%,21.2%,3.7073347857662
GDDY,"Godaddy Inc",104.77,7.31,+7.50%,66.95%,79%,6445,11.4%,88.6%,0.12872154115587
PCT,"Purecycle Technologies Inc",5.67,-0.05,-0.87%,35.25%,31%,6328,10.4%,89.6%,0.11545919266702
PAGP,"Plains Gp Holdings LP",27.33,-0.34,-1.23%,40.47%,40%,6318,6.3%,93.7%,0.066869300911854
HUM,"Humana Inc",378.58,-7.64,-1.98%,70.48%,95%,6298,37.5%,62.5%,0.60010162601626
SW,"Smurfit Westrock Plc",45.41,1.08,+2.44%,26.48%,21%,6233,9.1%,90.9%,0.099876477854244
ABSI,"Absci Corp",9.82,0.17,+1.76%,8.28%,8%,6215,1.8%,98.2%,0.018351630345732
CPNG,"Coupang Cl A",14.62,0.33,+2.31%,45.12%,53%,6215,28.2%,71.8%,0.39193729003359
DPRO,"Draganfly Inc",5.67,0.05,+0.89%,30.43%,17%,6211,6.6%,93.4%,0.070124052377671
QURE,"Uniqure N.V.",44.31,0.31,+0.70%,14.98%,47%,6084,15.8%,84.2%,0.18804920913884
ALB,"Albemarle Corp",112.92,2.01,+1.81%,9.70%,7%,6077,35.6%,64.4%,0.55342535787321
SHEL,"Shell Plc ADR",93.27,-1.27,-1.34%,59.65%,59%,6073,17.3%,82.7%,0.20903842325304
GEO,"Geo Group Inc",30.25,-1.51,-4.75%,27.89%,28%,6059,13.1%,86.9%,0.15102583586626
CHTR,"Charter Communications",123.35,-4.82,-3.76%,41.13%,67%,6031,55.8%,44.2%,1.2604947526237
WMB,"Williams Companies",71.65,-0.4,-0.56%,82.51%,90%,5983,46.9%,53.1%,0.88322316650929
BYND,"Beyond Meat Inc",11.92,0.41,+3.56%,1.95%,9%,5963,30.9%,69.1%,0.44768147608643
MA,"Mastercard Inc",567.65,2.41,+0.43%,28.94%,19%,5960,48.4%,51.6%,0.93758127438231
SPOT,"Spotify Technology S.A.",516.77,7.32,+1.44%,33.02%,33%,5953,50.0%,50.0%,0.9983215844243
ZTS,"Zoetis Inc Cl A",71.33,-0.07,-0.10%,30.06%,48%,5944,37.9%,62.1%,0.61127676877202
ERO,"Ero Copper Corp",34.7,0.53,+1.55%,47.10%,37%,5936,8.8%,91.2%,0.096214219759926
DNUT,"Krispy Kreme Inc",3.01,-0.01,-0.33%,5.80%,10%,5920,10.4%,89.6%,0.11613876319759
NTR,"Nutrien Ltd",74.54,-2.55,-3.31%,73.71%,76%,5912,39.5%,60.5%,0.65416899832121
LEU,"Centrus Energy Corp",154.85,9.62,+6.62%,15.07%,11%,5899,51.3%,48.7%,1.0532544378698
SNPS,"Synopsys Inc",401.85,16.88,+4.38%,42.01%,27%,5871,30.3%,69.7%,0.43475073313783
TOST,"Toast Inc Cl A",29.8,0.06,+0.20%,23.39%,27%,5856,43.5%,56.5%,0.76864995469647
ETN,"Eaton Corp",435.43,10.66,+2.51%,43.30%,63%,5786,36.9%,63.1%,0.58433734939759
VFC,"V.F. Corp",13.05,0.26,+2.03%,14.19%,12%,5772,23.1%,76.9%,0.30029285875197
SBSW,"Sibanye Gold Ltd ADR",11.13,-0.53,-4.55%,11.37%,2%,5760,22.4%,77.6%,0.28801431127013
NXE,"Nexgen Energy Ltd",9.8,0.45,+4.81%,0.00%,0%,5742,41.2%,58.8%,0.70032573289902
ECHO,"Echostar Corp",95.36,1.9,+2.03%,6.23%,8%,5705,19.0%,81.0%,0.23431414971874
CART,"Maplebear Inc [Instacart]",45.56,0.19,+0.42%,27.96%,22%,5680,11.8%,88.2%,0.13395887402675
CRSP,"Crispr Therapeutics Ag",58.33,1.77,+3.13%,28.10%,12%,5633,18.5%,81.5%,0.22643152623558
SEDG,"Solaredge Tech",35.61,0.93,+2.68%,23.57%,10%,5630,47.2%,52.8%,0.8956228956229
OBE,"Obsidian Energy Ltd",11.57,-0.69,-5.63%,25.04%,66%,5629,5.3%,94.7%,0.05609756097561
MXL,"Maxlinear Inc",85.98,4.86,+5.99%,41.97%,69%,5627,41.2%,58.8%,0.70154218324766
FIGR,"Figure Technology Solutions Inc Cl A",35.29,-0.2,-0.56%,12.82%,16%,5620,44.8%,55.2%,0.812318606901
FUTU,"Futu Holdings Ltd ADR",114.05,2.04,+1.82%,15.14%,8%,5576,30.1%,69.9%,0.42974358974359
RILY,"Brc Group Holdings Inc",5.8,-0.18,-3.01%,6.47%,7%,5526,34.0%,66.0%,0.51563357103675
ALHC,"Alignment Healthcare Inc",8.33,-0.02,-0.24%,100.00%,100%,5504,7.2%,92.8%,0.078158667972576
SDGR,"Schrodinger Inc",30.24,1.22,+4.20%,69.77%,78%,5503,16.0%,84.0%,0.1906101254868
API,"Agora Inc Ads",4.32,0.32,+8.12%,4.41%,4%,5496,0.0%,100.0%,0
ENB,"Enbridge Inc",48.2,-0.53,-1.09%,41.79%,32%,5489,6.6%,93.4%,0.070397815912637
BILI,"Bilibili Inc ADR",15.18,0.28,+1.88%,32.10%,19%,5488,6.1%,93.9%,0.064597478176528
WDAY,"Workday Inc",191.92,-1.95,-1.01%,45.25%,43%,5467,17.1%,82.9%,0.20604456210015
TTMI,"TTM Technologies",124.02,6.05,+5.13%,33.87%,41%,5411,13.2%,86.8%,0.15225724020443
KGC,"Kinross Gold Corp",27.79,-0.29,-1.03%,15.64%,12%,5394,35.3%,64.7%,0.54555873925501
DECK,"Deckers Outdoor Corp",80.23,1.8,+2.30%,17.91%,40%,5389,22.6%,77.4%,0.29201630304483
RIO,"Rio Tinto Plc ADR",97.04,-0.33,-0.34%,36.30%,30%,5388,8.9%,91.1%,0.097128894318876
GILD,"Gilead Sciences Inc",150.56,0.45,+0.30%,31.04%,21%,5384,32.2%,67.8%,0.47385710375034
SG,"Sweetgreen Inc Cl A",7.48,0.26,+3.60%,30.13%,40%,5380,21.5%,78.5%,0.27367424242424
AMBA,"Ambarella Inc",68.85,2.7,+4.08%,51.24%,60%,5371,25.4%,74.6%,0.34040429248815
CGON,"Cg Oncology Inc",78.25,3.63,+4.86%,24.17%,3%,5340,1.9%,98.1%,0.019473081328751
DC,"Dakota Gold Corp",6.34,0.23,+3.76%,22.58%,67%,5336,5.8%,94.2%,0.061468072408991
FLUT,"Flutter Entertainment Plc",86.86,-2.7,-3.01%,51.33%,54%,5330,55.0%,45.0%,1.2208333333333
BWXT,"Bwx Technologies Inc",147.47,-0.05,-0.03%,28.32%,24%,5320,4.0%,96.0%,0.041707460348541
GNRC,"Generac Holdings Inc",204.96,-2.48,-1.20%,29.60%,42%,5296,36.3%,63.7%,0.570581257414
BCRX,"Biocryst Pharma Inc",8.76,0.08,+0.92%,0.59%,1%,5232,3.0%,97.0%,0.031139140717383
GDS,"Gds Holdings Ltd ADR",34.25,1.46,+4.45%,31.99%,31%,5221,19.9%,80.1%,0.24844571975132
TTAN,"Servicetitan Inc Cl A",56.53,1.49,+2.71%,47.99%,35%,5220,34.0%,66.0%,0.51479976784678
